epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670808251,2026-03-28T00.06.48.251,12.339,103.537,34.085,51.098
1774670808262,2026-03-28T00.06.48.262,12.350,100.366,35.000,42.012
1774670808272,2026-03-28T00.06.48.272,12.360,101.402,27.622,41.402
1774670808281,2026-03-28T00.06.48.281,12.369,104.634,15.427,44.573
1774670808291,2026-03-28T00.06.48.291,12.379,108.232,5.549,43.659
1774670808301,2026-03-28T00.06.48.301,12.389,112.561,1.829,41.402
1774670808311,2026-03-28T00.06.48.311,12.399,115.488,8.476,42.988
1774670808320,2026-03-28T00.06.48.320,12.408,114.878,18.354,46.768
1774670808330,2026-03-28T00.06.48.330,12.418,110.610,24.207,51.037
1774670808341,2026-03-28T00.06.48.341,12.429,106.829,27.744,49.024
1774670808351,2026-03-28T00.06.48.351,12.439,105.244,29.085,44.695
1774670808360,2026-03-28T00.06.48.360,12.448,105.488,28.659,44.024
1774670808370,2026-03-28T00.06.48.370,12.458,109.146,28.110,46.951
1774670808380,2026-03-28T00.06.48.380,12.468,113.963,28.720,51.280
1774670808391,2026-03-28T00.06.48.391,12.479,117.439,28.963,52.866
1774670808399,2026-03-28T00.06.48.399,12.487,118.415,28.476,56.037
1774670808410,2026-03-28T00.06.48.410,12.498,116.098,27.012,59.451
1774670808420,2026-03-28T00.06.48.420,12.508,113.598,19.024,57.744
1774670808430,2026-03-28T00.06.48.430,12.518,113.537,7.683,56.220
1774670808439,2026-03-28T00.06.48.439,12.527,115.183,-2.927,56.585
1774670808449,2026-03-28T00.06.48.449,12.537,117.012,-12.195,55.122
1774670808459,2026-03-28T00.06.48.459,12.547,117.744,-18.232,53.293
1774670808470,2026-03-28T00.06.48.470,12.558,118.598,-20.427,52.073
1774670808478,2026-03-28T00.06.48.478,12.566,118.415,-17.073,50.854
1774670808489,2026-03-28T00.06.48.489,12.577,115.976,-6.707,50.671
1774670808499,2026-03-28T00.06.48.499,12.587,113.232,9.390,50.122
1774670808509,2026-03-28T00.06.48.509,12.597,110.366,25.427,50.488
1774670808518,2026-03-28T00.06.48.518,12.606,105.854,36.463,51.646
1774670808528,2026-03-28T00.06.48.528,12.616,100.671,43.171,46.768
1774670808538,2026-03-28T00.06.48.538,12.626,96.402,43.659,43.293
1774670808549,2026-03-28T00.06.48.549,12.637,93.963,39.878,45.549
1774670808558,2026-03-28T00.06.48.558,12.646,93.171,34.085,48.720
1774670808568,2026-03-28T00.06.48.568,12.656,94.329,29.390,52.012
1774670808578,2026-03-28T00.06.48.578,12.666,96.585,27.805,54.817
1774670808588,2026-03-28T00.06.48.588,12.676,99.756,28.659,56.951
1774670808597,2026-03-28T00.06.48.597,12.685,102.439,29.756,58.780
1774670808607,2026-03-28T00.06.48.607,12.695,103.720,30.488,59.146
1774670808618,2026-03-28T00.06.48.618,12.706,104.756,30.366,57.256
1774670808628,2026-03-28T00.06.48.628,12.716,104.817,29.695,56.220
1774670808637,2026-03-28T00.06.48.637,12.725,104.268,28.841,54.268
1774670808647,2026-03-28T00.06.48.647,12.735,103.598,27.927,51.037
1774670808657,2026-03-28T00.06.48.657,12.745,102.561,27.744,48.293
1774670808667,2026-03-28T00.06.48.667,12.755,102.317,28.049,47.439
1774670808676,2026-03-28T00.06.48.676,12.764,102.073,27.317,47.805
1774670808686,2026-03-28T00.06.48.686,12.774,101.585,24.634,47.439
1774670808697,2026-03-28T00.06.48.697,12.785,100.122,21.098,46.463
1774670808705,2026-03-28T00.06.48.705,12.793,98.598,19.024,45.793
1774670808716,2026-03-28T00.06.48.716,12.804,96.524,18.476,45.610
1774670808726,2026-03-28T00.06.48.726,12.814,93.902,18.780,44.024
1774670808736,2026-03-28T00.06.48.736,12.824,91.402,19.390,42.622
1774670808745,2026-03-28T00.06.48.745,12.833,89.756,20.183,42.683
1774670808755,2026-03-28T00.06.48.755,12.843,88.171,21.159,42.988
1774670808766,2026-03-28T00.06.48.766,12.854,86.341,22.439,42.439
1774670808776,2026-03-28T00.06.48.776,12.864,84.756,22.561,42.195
1774670808785,2026-03-28T00.06.48.785,12.873,82.927,22.622,41.159
1774670808795,2026-03-28T00.06.48.795,12.883,81.951,22.500,39.817
1774670808805,2026-03-28T00.06.48.805,12.893,80.000,21.280,40.061
1774670808815,2026-03-28T00.06.48.815,12.903,77.561,23.598,35.732
1774670808824,2026-03-28T00.06.48.824,12.912,76.280,26.707,37.073
1774670808834,2026-03-28T00.06.48.834,12.922,71.890,26.220,35.610
1774670808845,2026-03-28T00.06.48.845,12.933,69.024,24.268,33.110
1774670808855,2026-03-28T00.06.48.855,12.943,67.744,21.829,30.671
1774670808864,2026-03-28T00.06.48.864,12.952,65.244,17.439,31.524
1774670808874,2026-03-28T00.06.48.874,12.962,60.915,10.854,30.732
1774670808884,2026-03-28T00.06.48.884,12.972,57.927,3.780,27.012
1774670808894,2026-03-28T00.06.48.894,12.982,55.305,-1.890,25.122
1774670808903,2026-03-28T00.06.48.903,12.991,51.524,-5.732,21.829
1774670808913,2026-03-28T00.06.48.913,13.001,48.415,-7.927,18.963
1774670808924,2026-03-28T00.06.48.924,13.012,46.463,-12.134,19.695
1774670808934,2026-03-28T00.06.48.934,13.022,43.171,-17.927,16.341
1774670808943,2026-03-28T00.06.48.943,13.031,40.549,-23.110,11.524
1774670808953,2026-03-28T00.06.48.953,13.041,38.598,-25.305,10.183
1774670808963,2026-03-28T00.06.48.963,13.051,35.854,-24.695,11.646
1774670808974,2026-03-28T00.06.48.974,13.062,33.598,-20.793,11.585
1774670808982,2026-03-28T00.06.48.982,13.070,31.098,-14.817,11.463
1774670808993,2026-03-28T00.06.48.993,13.081,28.537,-5.183,11.280
1774670809003,2026-03-28T00.06.49.003,13.091,27.927,5.915,11.098
1774670809013,2026-03-28T00.06.49.013,13.101,26.646,11.341,10.366
1774670809022,2026-03-28T00.06.49.022,13.110,25.732,9.085,10.183
1774670809032,2026-03-28T00.06.49.032,13.120,25.793,0.793,9.512
1774670809042,2026-03-28T00.06.49.042,13.130,25.183,-9.512,8.110
1774670809053,2026-03-28T00.06.49.053,13.141,23.232,-15.610,5.305
1774670809061,2026-03-28T00.06.49.061,13.149,20.915,-15.427,2.134
1774670809072,2026-03-28T00.06.49.072,13.160,18.476,-12.561,0.488
1774670809082,2026-03-28T00.06.49.082,13.170,15.244,-8.354,-0.854
1774670809092,2026-03-28T00.06.49.092,13.180,12.073,-6.037,-1.768
1774670809101,2026-03-28T00.06.49.101,13.189,8.780,-4.146,-2.195
1774670809111,2026-03-28T00.06.49.111,13.199,4.817,-4.512,-2.744
1774670809121,2026-03-28T00.06.49.121,13.209,0.122,-5.244,-3.598
1774670809132,2026-03-28T00.06.49.132,13.220,-5.793,-4.939,-3.476
1774670809141,2026-03-28T00.06.49.141,13.229,-12.378,-5.488,-3.171
1774670809151,2026-03-28T00.06.49.151,13.239,-17.866,-9.634,-3.963
1774670809161,2026-03-28T00.06.49.161,13.249,-22.744,-14.817,-6.951
1774670809170,2026-03-28T00.06.49.170,13.258,-28.902,-17.744,-11.159
1774670809180,2026-03-28T00.06.49.180,13.268,-35.793,-17.988,-14.512
1774670809190,2026-03-28T00.06.49.190,13.278,-43.232,-17.866,-16.341
1774670809201,2026-03-28T00.06.49.201,13.289,-52.439,-17.256,-17.073
1774670809209,2026-03-28T00.06.49.209,13.297,-61.098,-15.305,-18.780
1774670809220,2026-03-28T00.06.49.220,13.308,-69.268,-13.171,-20.183
1774670809230,2026-03-28T00.06.49.230,13.318,-77.805,-10.732,-23.963
1774670809240,2026-03-28T00.06.49.240,13.328,-85.732,-9.390,-25.976
1774670809249,2026-03-28T00.06.49.249,13.337,-92.927,-9.451,-26.646
1774670809259,2026-03-28T00.06.49.259,13.347,-105.183,-10.183,-33.720
1774670809269,2026-03-28T00.06.49.269,13.357,-111.280,-6.890,-35.732
1774670809280,2026-03-28T00.06.49.280,13.368,-114.024,0.183,-31.159
1774670809288,2026-03-28T00.06.49.288,13.376,-119.390,-6.951,-33.841
1774670809299,2026-03-28T00.06.49.299,13.387,-118.476,-20.732,-40.976
1774670809309,2026-03-28T00.06.49.309,13.397,-120.854,-25.366,-43.598
1774670809319,2026-03-28T00.06.49.319,13.407,-126.829,-27.012,-44.146
1774670809328,2026-03-28T00.06.49.328,13.416,-131.280,-29.024,-45.671
1774670809338,2026-03-28T00.06.49.338,13.426,-133.659,-32.378,-46.890
1774670809349,2026-03-28T00.06.49.349,13.437,-137.683,-34.573,-50.976
1774670809359,2026-03-28T00.06.49.359,13.447,-142.195,-31.280,-54.329
1774670809368,2026-03-28T00.06.49.368,13.456,-145.244,-25.793,-55.183
1774670809378,2026-03-28T00.06.49.378,13.466,-148.171,-22.805,-56.585
1774670809388,2026-03-28T00.06.49.388,13.476,-150.366,-21.585,-57.073
1774670809398,2026-03-28T00.06.49.398,13.486,-151.768,-21.951,-56.890
1774670809407,2026-03-28T00.06.49.407,13.495,-153.171,-21.829,-57.866
1774670809417,2026-03-28T00.06.49.417,13.505,-154.756,-20.000,-59.573
1774670809428,2026-03-28T00.06.49.428,13.516,-155.915,-17.195,-60.122
1774670809438,2026-03-28T00.06.49.438,13.526,-157.012,-14.695,-60.915
1774670809447,2026-03-28T00.06.49.447,13.535,-158.537,-13.354,-61.646
1774670809457,2026-03-28T00.06.49.457,13.545,-159.451,-15.183,-62.134
1774670809467,2026-03-28T00.06.49.467,13.555,-159.024,-20.122,-61.524
1774670809477,2026-03-28T00.06.49.477,13.565,-158.598,-26.463,-60.732
1774670809486,2026-03-28T00.06.49.486,13.574,-158.354,-31.890,-61.463
1774670809496,2026-03-28T00.06.49.496,13.584,-158.049,-33.598,-62.744
1774670809507,2026-03-28T00.06.49.507,13.595,-158.720,-30.793,-64.085
1774670809517,2026-03-28T00.06.49.517,13.605,-160.000,-27.195,-65.183
1774670809526,2026-03-28T00.06.49.526,13.614,-160.610,-25.976,-67.012
1774670809536,2026-03-28T00.06.49.536,13.624,-160.488,-28.841,-68.415
1774670809546,2026-03-28T00.06.49.546,13.634,-160.244,-35.183,-69.634
1774670809557,2026-03-28T00.06.49.557,13.645,-160.244,-40.671,-70.000
1774670809565,2026-03-28T00.06.49.565,13.653,-160.183,-42.683,-69.695
1774670809576,2026-03-28T00.06.49.576,13.664,-159.634,-42.073,-68.537
1774670809586,2026-03-28T00.06.49.586,13.674,-159.146,-40.000,-66.646
1774670809595,2026-03-28T00.06.49.595,13.683,-158.232,-37.805,-65.488
1774670809605,2026-03-28T00.06.49.605,13.693,-157.866,-34.207,-64.451
1774670809615,2026-03-28T00.06.49.615,13.703,-158.537,-28.841,-63.537
1774670809625,2026-03-28T00.06.49.625,13.713,-159.512,-24.085,-63.841
1774670809634,2026-03-28T00.06.49.634,13.722,-160.244,-22.256,-63.354
1774670809644,2026-03-28T00.06.49.644,13.732,-160.671,-21.463,-63.110
1774670809655,2026-03-28T00.06.49.655,13.743,-160.427,-22.134,-63.841
1774670809665,2026-03-28T00.06.49.665,13.753,-160.061,-23.537,-64.390
1774670809674,2026-03-28T00.06.49.674,13.762,-159.085,-22.927,-63.537
1774670809684,2026-03-28T00.06.49.684,13.772,-158.232,-18.780,-63.963
1774670809694,2026-03-28T00.06.49.694,13.782,-158.537,-13.963,-64.024
1774670809704,2026-03-28T00.06.49.704,13.792,-156.585,-10.976,-60.610
1774670809713,2026-03-28T00.06.49.713,13.801,-156.159,-3.963,-60.488
1774670809724,2026-03-28T00.06.49.724,13.812,-157.744,6.890,-61.159
1774670809734,2026-03-28T00.06.49.734,13.822,-157.500,21.159,-59.085
1774670809744,2026-03-28T00.06.49.744,13.832,-155.854,35.793,-59.451
1774670809753,2026-03-28T00.06.49.753,13.841,-155.793,46.951,-59.512
1774670809763,2026-03-28T00.06.49.763,13.851,-155.915,54.268,-61.280
1774670809773,2026-03-28T00.06.49.773,13.861,-152.012,52.195,-61.524
1774670809784,2026-03-28T00.06.49.784,13.872,-147.073,36.707,-60.549
1774670809792,2026-03-28T00.06.49.792,13.880,-141.585,10.061,-59.451
1774670809803,2026-03-28T00.06.49.803,13.891,-134.268,-17.866,-55.671
1774670809813,2026-03-28T00.06.49.813,13.901,-128.537,-37.561,-52.500
1774670809823,2026-03-28T00.06.49.823,13.911,-127.256,-44.878,-53.354
1774670809832,2026-03-28T00.06.49.832,13.920,-122.805,-41.829,-52.622
1774670809842,2026-03-28T00.06.49.842,13.930,-120.488,-33.354,-52.317
1774670809852,2026-03-28T00.06.49.852,13.940,-118.293,-27.317,-54.146
1774670809863,2026-03-28T00.06.49.863,13.951,-114.634,-25.244,-51.220
1774670809871,2026-03-28T00.06.49.871,13.959,-110.549,-24.268,-48.354
1774670809882,2026-03-28T00.06.49.882,13.970,-106.707,-24.512,-47.134
1774670809892,2026-03-28T00.06.49.892,13.980,-104.024,-21.829,-47.439
1774670809902,2026-03-28T00.06.49.902,13.990,-101.646,-15.976,-45.854
1774670809911,2026-03-28T00.06.49.911,13.999,-99.268,-9.390,-41.890
1774670809921,2026-03-28T00.06.49.921,14.009,-96.037,-3.293,-39.085
1774670809932,2026-03-28T00.06.49.932,14.020,-93.963,2.500,-37.866
1774670809942,2026-03-28T00.06.49.942,14.030,-92.866,9.573,-34.268
1774670809951,2026-03-28T00.06.49.951,14.039,-90.488,10.366,-31.037
1774670809961,2026-03-28T00.06.49.961,14.049,-86.829,6.768,-28.293
1774670809971,2026-03-28T00.06.49.971,14.059,-82.622,1.341,-25.610
1774670809981,2026-03-28T00.06.49.981,14.069,-77.622,-2.866,-25.000
1774670809990,2026-03-28T00.06.49.990,14.078,-72.683,-4.695,-25.427
1774670810000,2026-03-28T00.06.50.000,14.088,-68.293,-4.329,-26.646
1774670810011,2026-03-28T00.06.50.011,14.099,-64.512,-3.598,-26.037
1774670810021,2026-03-28T00.06.50.021,14.109,-60.244,-3.476,-25.793
1774670810030,2026-03-28T00.06.50.030,14.118,-56.768,-6.524,-25.366
1774670810040,2026-03-28T00.06.50.040,14.128,-53.841,-10.915,-23.720
1774670810050,2026-03-28T00.06.50.050,14.138,-52.195,-14.024,-22.744
1774670810059,2026-03-28T00.06.50.059,14.147,-51.463,-11.646,-22.195
1774670810069,2026-03-28T00.06.50.069,14.157,-51.159,-5.793,-21.524
1774670810079,2026-03-28T00.06.50.079,14.167,-51.585,-0.061,-19.756
1774670810090,2026-03-28T00.06.50.090,14.178,-50.976,3.171,-17.500
1774670810099,2026-03-28T00.06.50.099,14.187,-49.268,1.829,-16.159
1774670810109,2026-03-28T00.06.50.109,14.197,-47.378,-1.463,-15.549
1774670810119,2026-03-28T00.06.50.119,14.207,-45.854,-3.293,-16.341
1774670810129,2026-03-28T00.06.50.129,14.217,-45.000,-1.829,-17.195
1774670810138,2026-03-28T00.06.50.138,14.226,-44.695,0.732,-17.439
1774670810148,2026-03-28T00.06.50.148,14.236,-44.756,2.927,-17.988
1774670810159,2026-03-28T00.06.50.159,14.247,-44.329,3.963,-18.293
1774670810169,2026-03-28T00.06.50.169,14.257,-42.927,3.598,-18.902
1774670810178,2026-03-28T00.06.50.178,14.266,-41.341,2.195,-20.183
1774670810188,2026-03-28T00.06.50.188,14.276,-39.085,1.402,-21.280
1774670810198,2026-03-28T00.06.50.198,14.286,-36.037,3.841,-23.354
1774670810208,2026-03-28T00.06.50.208,14.296,-33.476,10.183,-25.366
1774670810217,2026-03-28T00.06.50.217,14.305,-30.244,19.268,-26.524
1774670810227,2026-03-28T00.06.50.227,14.315,-24.451,27.744,-26.707
1774670810238,2026-03-28T00.06.50.238,14.326,-17.927,33.902,-24.268
1774670810248,2026-03-28T00.06.50.248,14.336,-10.671,36.646,-21.646
1774670810257,2026-03-28T00.06.50.257,14.345,-3.110,36.951,-17.500
1774670810267,2026-03-28T00.06.50.267,14.355,5.183,34.207,-11.707
1774670810277,2026-03-28T00.06.50.277,14.365,13.415,27.561,-5.488
1774670810287,2026-03-28T00.06.50.287,14.375,21.707,20.488,0.488
1774670810296,2026-03-28T00.06.50.296,14.384,29.939,14.573,5.549
1774670810307,2026-03-28T00.06.50.307,14.395,35.854,11.402,10.915
1774670810317,2026-03-28T00.06.50.317,14.405,41.646,10.488,14.268
1774670810327,2026-03-28T00.06.50.327,14.415,46.341,10.732,16.585
1774670810336,2026-03-28T00.06.50.336,14.424,50.549,11.341,18.720
1774670810346,2026-03-28T00.06.50.346,14.434,55.366,9.878,19.878
1774670810356,2026-03-28T00.06.50.356,14.444,59.817,6.951,21.037
1774670810367,2026-03-28T00.06.50.367,14.455,64.268,3.232,22.561
1774670810375,2026-03-28T00.06.50.375,14.463,69.451,-1.585,24.756
1774670810386,2026-03-28T00.06.50.386,14.474,75.549,-5.549,28.049
1774670810396,2026-03-28T00.06.50.396,14.484,81.768,-6.280,32.256
1774670810406,2026-03-28T00.06.50.406,14.494,87.622,-2.073,34.573
1774670810415,2026-03-28T00.06.50.415,14.503,91.768,5.427,35.366
1774670810425,2026-03-28T00.06.50.425,14.513,93.171,13.902,38.598
1774670810435,2026-03-28T00.06.50.435,14.523,93.476,16.402,41.463
1774670810446,2026-03-28T00.06.50.446,14.534,94.451,9.024,42.683
1774670810454,2026-03-28T00.06.50.454,14.542,97.378,-4.268,44.085
1774670810465,2026-03-28T00.06.50.465,14.553,102.012,-17.500,45.610
1774670810475,2026-03-28T00.06.50.475,14.563,107.561,-24.817,48.049
1774670810484,2026-03-28T00.06.50.484,14.572,113.232,-22.866,51.341
1774670810494,2026-03-28T00.06.50.494,14.582,120.305,-13.354,54.146
1774670810504,2026-03-28T00.06.50.504,14.592,127.805,-0.061,58.476
1774670810515,2026-03-28T00.06.50.515,14.603,133.963,12.927,64.878
1774670810523,2026-03-28T00.06.50.523,14.611,138.354,25.061,71.768
1774670810534,2026-03-28T00.06.50.534,14.622,144.695,35.793,76.951
1774670810544,2026-03-28T00.06.50.544,14.632,153.110,44.329,82.317
1774670810554,2026-03-28T00.06.50.554,14.642,162.317,48.110,88.415
1774670810563,2026-03-28T00.06.50.563,14.651,171.280,44.512,94.390
1774670810573,2026-03-28T00.06.50.573,14.661,180.610,35.854,98.902
1774670810583,2026-03-28T00.06.50.583,14.671,188.659,23.476,101.646
1774670810594,2026-03-28T00.06.50.594,14.682,193.902,15.061,103.415
1774670810602,2026-03-28T00.06.50.602,14.690,198.841,15.305,103.110
1774670810613,2026-03-28T00.06.50.613,14.701,203.049,20.122,101.890
1774670810623,2026-03-28T00.06.50.623,14.711,204.329,24.390,99.512
1774670810633,2026-03-28T00.06.50.633,14.721,204.329,23.354,99.085
1774670810642,2026-03-28T00.06.50.642,14.730,205.671,23.659,101.707
1774670810652,2026-03-28T00.06.50.652,14.740,206.951,24.695,102.134
1774670810662,2026-03-28T00.06.50.662,14.750,207.622,27.378,99.573
1774670810673,2026-03-28T00.06.50.673,14.761,208.354,37.683,99.268
1774670810682,2026-03-28T00.06.50.682,14.770,207.439,50.061,100.000
1774670810692,2026-03-28T00.06.50.692,14.780,203.780,57.744,99.939
1774670810702,2026-03-28T00.06.50.702,14.790,199.085,63.476,101.220
1774670810712,2026-03-28T00.06.50.712,14.800,196.341,65.183,102.317
1774670810721,2026-03-28T00.06.50.721,14.809,193.902,61.646,102.439
1774670810731,2026-03-28T00.06.50.731,14.819,191.524,55.671,100.854
1774670810742,2026-03-28T00.06.50.742,14.830,190.183,46.890,100.427
1774670810752,2026-03-28T00.06.50.752,14.840,188.780,39.451,99.878
1774670810761,2026-03-28T00.06.50.761,14.849,185.305,32.805,96.829
1774670810771,2026-03-28T00.06.50.771,14.859,178.780,31.402,93.659
1774670810781,2026-03-28T00.06.50.781,14.869,170.793,33.537,89.512
1774670810791,2026-03-28T00.06.50.791,14.879,162.073,36.402,86.585
1774670810800,2026-03-28T00.06.50.800,14.888,154.817,40.183,82.927
1774670810810,2026-03-28T00.06.50.810,14.898,148.415,40.793,79.024
1774670810821,2026-03-28T00.06.50.821,14.909,143.537,36.951,76.463
1774670810831,2026-03-28T00.06.50.831,14.919,140.976,31.646,75.793
1774670810840,2026-03-28T00.06.50.840,14.928,139.207,26.341,76.707
1774670810850,2026-03-28T00.06.50.850,14.938,137.744,21.707,77.805
1774670810860,2026-03-28T00.06.50.860,14.948,137.256,19.451,78.902
1774670810871,2026-03-28T00.06.50.871,14.959,135.976,20.793,79.451
1774670810879,2026-03-28T00.06.50.879,14.967,133.902,23.841,78.902
1774670810890,2026-03-28T00.06.50.890,14.978,131.829,27.073,77.805
1774670810900,2026-03-28T00.06.50.900,14.988,130.183,29.146,75.549
1774670810910,2026-03-28T00.06.50.910,14.998,128.659,28.902,72.683
1774670810919,2026-03-28T00.06.50.919,15.007,127.561,27.866,70.976
1774670810929,2026-03-28T00.06.50.929,15.017,126.707,26.341,69.695
1774670810939,2026-03-28T00.06.50.939,15.027,125.549,25.915,68.963
1774670810948,2026-03-28T00.06.50.948,15.036,125.000,27.805,68.537
1774670810958,2026-03-28T00.06.50.958,15.046,123.659,31.585,68.171
1774670810969,2026-03-28T00.06.50.969,15.057,120.366,36.463,65.976
1774670810979,2026-03-28T00.06.50.979,15.067,114.512,44.024,63.354
1774670810988,2026-03-28T00.06.50.988,15.076,105.549,52.256,58.537
1774670810998,2026-03-28T00.06.50.998,15.086,93.902,55.549,51.890
1774670811008,2026-03-28T00.06.51.008,15.096,80.976,51.829,45.732
1774670811018,2026-03-28T00.06.51.018,15.106,68.841,41.037,38.963
1774670811027,2026-03-28T00.06.51.027,15.115,58.171,26.829,33.354
1774670811037,2026-03-28T00.06.51.037,15.125,48.902,13.171,30.671
1774670811048,2026-03-28T00.06.51.048,15.136,40.488,5.488,25.793
1774670811058,2026-03-28T00.06.51.058,15.146,35.976,5.122,21.585
1774670811067,2026-03-28T00.06.51.067,15.155,33.354,8.293,21.890
1774670811077,2026-03-28T00.06.51.077,15.165,34.085,16.402,19.695
1774670811087,2026-03-28T00.06.51.087,15.175,38.049,25.000,21.768
1774670811098,2026-03-28T00.06.51.098,15.186,41.768,30.915,25.549
1774670811106,2026-03-28T00.06.51.106,15.194,46.951,31.159,29.573
1774670811117,2026-03-28T00.06.51.117,15.205,51.402,27.439,34.268
1774670811127,2026-03-28T00.06.51.127,15.215,55.854,24.573,35.732
1774670811137,2026-03-28T00.06.51.137,15.225,58.902,25.183,35.305
1774670811146,2026-03-28T00.06.51.146,15.234,60.244,26.098,33.232
1774670811156,2026-03-28T00.06.51.156,15.244,60.793,26.037,31.402
1774670811166,2026-03-28T00.06.51.166,15.254,60.000,24.878,30.427
1774670811177,2026-03-28T00.06.51.177,15.265,59.085,21.341,29.390
1774670811185,2026-03-28T00.06.51.185,15.273,58.293,15.244,28.963
1774670811196,2026-03-28T00.06.51.196,15.284,56.768,10.366,29.695
1774670811206,2026-03-28T00.06.51.206,15.294,55.732,8.415,27.073
1774670811216,2026-03-28T00.06.51.216,15.304,53.537,8.780,25.793
1774670811225,2026-03-28T00.06.51.225,15.313,50.610,8.963,26.951
1774670811235,2026-03-28T00.06.51.235,15.323,47.744,7.500,26.524
1774670811246,2026-03-28T00.06.51.246,15.334,44.390,5.671,24.146
1774670811256,2026-03-28T00.06.51.256,15.344,41.829,1.890,20.610
1774670811265,2026-03-28T00.06.51.265,15.353,39.573,-2.561,17.622
