epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1774670799429,2026-03-28T00.06.39.429,3.528,0.426,-0.902,-0.171
1774670799439,2026-03-28T00.06.39.439,3.538,0.422,-0.901,-0.169
1774670799449,2026-03-28T00.06.39.449,3.548,0.418,-0.903,-0.174
1774670799458,2026-03-28T00.06.39.458,3.557,0.418,-0.905,-0.177
1774670799468,2026-03-28T00.06.39.468,3.567,0.421,-0.905,-0.178
1774670799478,2026-03-28T00.06.39.478,3.577,0.421,-0.901,-0.177
1774670799489,2026-03-28T00.06.39.489,3.588,0.423,-0.897,-0.180
1774670799497,2026-03-28T00.06.39.497,3.596,0.423,-0.892,-0.184
1774670799508,2026-03-28T00.06.39.508,3.607,0.423,-0.892,-0.182
1774670799518,2026-03-28T00.06.39.518,3.617,0.424,-0.890,-0.182
1774670799528,2026-03-28T00.06.39.528,3.627,0.420,-0.888,-0.181
1774670799537,2026-03-28T00.06.39.537,3.636,0.419,-0.888,-0.183
1774670799547,2026-03-28T00.06.39.547,3.646,0.423,-0.891,-0.181
1774670799558,2026-03-28T00.06.39.558,3.657,0.424,-0.893,-0.174
1774670799568,2026-03-28T00.06.39.568,3.667,0.423,-0.896,-0.172
1774670799577,2026-03-28T00.06.39.577,3.676,0.419,-0.896,-0.174
1774670799587,2026-03-28T00.06.39.587,3.686,0.417,-0.896,-0.177
1774670799597,2026-03-28T00.06.39.597,3.696,0.413,-0.906,-0.178
1774670799607,2026-03-28T00.06.39.607,3.706,0.407,-0.913,-0.179
1774670799616,2026-03-28T00.06.39.616,3.715,0.412,-0.912,-0.183
1774670799626,2026-03-28T00.06.39.626,3.725,0.418,-0.909,-0.188
1774670799637,2026-03-28T00.06.39.637,3.736,0.426,-0.905,-0.188
1774670799647,2026-03-28T00.06.39.647,3.746,0.432,-0.904,-0.188
1774670799656,2026-03-28T00.06.39.656,3.755,0.429,-0.901,-0.186
1774670799666,2026-03-28T00.06.39.666,3.765,0.430,-0.900,-0.189
1774670799676,2026-03-28T00.06.39.676,3.775,0.433,-0.899,-0.191
1774670799686,2026-03-28T00.06.39.686,3.785,0.431,-0.895,-0.190
1774670799695,2026-03-28T00.06.39.695,3.794,0.432,-0.892,-0.180
1774670799705,2026-03-28T00.06.39.705,3.804,0.433,-0.894,-0.178
1774670799716,2026-03-28T00.06.39.716,3.815,0.432,-0.893,-0.170
1774670799726,2026-03-28T00.06.39.726,3.825,0.429,-0.896,-0.166
1774670799735,2026-03-28T00.06.39.735,3.834,0.426,-0.895,-0.164
1774670799745,2026-03-28T00.06.39.745,3.844,0.428,-0.895,-0.161
1774670799755,2026-03-28T00.06.39.755,3.854,0.428,-0.896,-0.158
1774670799766,2026-03-28T00.06.39.766,3.865,0.420,-0.896,-0.153
1774670799774,2026-03-28T00.06.39.774,3.873,0.417,-0.896,-0.150
1774670799785,2026-03-28T00.06.39.785,3.884,0.416,-0.893,-0.148
1774670799795,2026-03-28T00.06.39.795,3.894,0.414,-0.896,-0.151
1774670799805,2026-03-28T00.06.39.805,3.904,0.413,-0.896,-0.154
1774670799814,2026-03-28T00.06.39.814,3.913,0.409,-0.900,-0.157
1774670799824,2026-03-28T00.06.39.824,3.923,0.408,-0.902,-0.159
1774670799834,2026-03-28T00.06.39.834,3.933,0.413,-0.897,-0.165
1774670799845,2026-03-28T00.06.39.845,3.944,0.417,-0.899,-0.165
1774670799853,2026-03-28T00.06.39.853,3.952,0.417,-0.894,-0.166
1774670799864,2026-03-28T00.06.39.864,3.963,0.420,-0.897,-0.172
1774670799874,2026-03-28T00.06.39.874,3.973,0.413,-0.904,-0.178
1774670799883,2026-03-28T00.06.39.883,3.982,0.414,-0.902,-0.180
1774670799893,2026-03-28T00.06.39.893,3.992,0.422,-0.896,-0.180
1774670799903,2026-03-28T00.06.39.903,4.002,0.424,-0.895,-0.186
1774670799913,2026-03-28T00.06.39.913,4.012,0.424,-0.896,-0.188
1774670799922,2026-03-28T00.06.39.922,4.021,0.426,-0.896,-0.184
1774670799933,2026-03-28T00.06.39.933,4.032,0.429,-0.895,-0.189
1774670799943,2026-03-28T00.06.39.943,4.042,0.435,-0.894,-0.192
1774670799953,2026-03-28T00.06.39.953,4.052,0.441,-0.887,-0.187
1774670799962,2026-03-28T00.06.39.962,4.061,0.440,-0.881,-0.188
1774670799972,2026-03-28T00.06.39.972,4.071,0.441,-0.876,-0.186
1774670799982,2026-03-28T00.06.39.982,4.081,0.434,-0.874,-0.188
1774670799993,2026-03-28T00.06.39.993,4.092,0.429,-0.875,-0.188
1774670800001,2026-03-28T00.06.40.001,4.100,0.422,-0.882,-0.190
1774670800012,2026-03-28T00.06.40.012,4.111,0.417,-0.887,-0.189
1774670800022,2026-03-28T00.06.40.022,4.121,0.414,-0.898,-0.191
1774670800032,2026-03-28T00.06.40.032,4.131,0.422,-0.897,-0.195
1774670800041,2026-03-28T00.06.40.041,4.140,0.425,-0.896,-0.196
1774670800051,2026-03-28T00.06.40.051,4.150,0.427,-0.892,-0.199
1774670800061,2026-03-28T00.06.40.061,4.160,0.440,-0.891,-0.204
1774670800072,2026-03-28T00.06.40.072,4.171,0.449,-0.895,-0.202
1774670800080,2026-03-28T00.06.40.080,4.179,0.448,-0.898,-0.206
1774670800091,2026-03-28T00.06.40.091,4.190,0.435,-0.896,-0.211
1774670800101,2026-03-28T00.06.40.101,4.200,0.418,-0.891,-0.209
1774670800111,2026-03-28T00.06.40.111,4.210,0.404,-0.882,-0.221
1774670800120,2026-03-28T00.06.40.120,4.219,0.396,-0.878,-0.227
1774670800130,2026-03-28T00.06.40.130,4.229,0.396,-0.873,-0.223
1774670800141,2026-03-28T00.06.40.141,4.240,0.395,-0.870,-0.217
1774670800151,2026-03-28T00.06.40.151,4.250,0.399,-0.872,-0.216
1774670800160,2026-03-28T00.06.40.160,4.259,0.413,-0.886,-0.215
1774670800170,2026-03-28T00.06.40.170,4.269,0.423,-0.899,-0.220
1774670800180,2026-03-28T00.06.40.180,4.279,0.429,-0.903,-0.220
1774670800190,2026-03-28T00.06.40.190,4.289,0.429,-0.907,-0.226
1774670800199,2026-03-28T00.06.40.199,4.298,0.423,-0.903,-0.229
1774670800209,2026-03-28T00.06.40.209,4.308,0.409,-0.904,-0.227
1774670800220,2026-03-28T00.06.40.220,4.319,0.404,-0.902,-0.229
1774670800230,2026-03-28T00.06.40.230,4.329,0.408,-0.901,-0.226
1774670800239,2026-03-28T00.06.40.239,4.338,0.416,-0.900,-0.229
1774670800249,2026-03-28T00.06.40.249,4.348,0.424,-0.898,-0.230
1774670800259,2026-03-28T00.06.40.259,4.358,0.421,-0.902,-0.231
1774670800269,2026-03-28T00.06.40.269,4.368,0.406,-0.911,-0.231
1774670800278,2026-03-28T00.06.40.278,4.377,0.397,-0.913,-0.229
1774670800288,2026-03-28T00.06.40.288,4.387,0.396,-0.908,-0.227
1774670800299,2026-03-28T00.06.40.299,4.398,0.404,-0.900,-0.226
1774670800309,2026-03-28T00.06.40.309,4.408,0.417,-0.893,-0.220
1774670800318,2026-03-28T00.06.40.318,4.417,0.421,-0.886,-0.214
1774670800328,2026-03-28T00.06.40.328,4.427,0.419,-0.887,-0.214
1774670800338,2026-03-28T00.06.40.338,4.437,0.413,-0.887,-0.220
1774670800349,2026-03-28T00.06.40.349,4.448,0.410,-0.881,-0.216
1774670800357,2026-03-28T00.06.40.357,4.456,0.410,-0.883,-0.208
1774670800368,2026-03-28T00.06.40.368,4.467,0.396,-0.888,-0.204
1774670800378,2026-03-28T00.06.40.378,4.477,0.376,-0.896,-0.206
1774670800388,2026-03-28T00.06.40.388,4.487,0.362,-0.905,-0.214
1774670800397,2026-03-28T00.06.40.397,4.496,0.356,-0.913,-0.226
1774670800407,2026-03-28T00.06.40.407,4.506,0.375,-0.914,-0.228
1774670800417,2026-03-28T00.06.40.417,4.516,0.401,-0.905,-0.227
1774670800426,2026-03-28T00.06.40.426,4.525,0.417,-0.896,-0.213
1774670800436,2026-03-28T00.06.40.436,4.535,0.413,-0.895,-0.215
1774670800447,2026-03-28T00.06.40.447,4.546,0.400,-0.896,-0.222
1774670800457,2026-03-28T00.06.40.457,4.556,0.385,-0.903,-0.220
1774670800466,2026-03-28T00.06.40.466,4.565,0.387,-0.920,-0.219
1774670800476,2026-03-28T00.06.40.476,4.575,0.400,-0.928,-0.215
1774670800486,2026-03-28T00.06.40.486,4.585,0.418,-0.931,-0.220
1774670800496,2026-03-28T00.06.40.496,4.595,0.434,-0.928,-0.225
1774670800505,2026-03-28T00.06.40.505,4.604,0.434,-0.916,-0.223
1774670800516,2026-03-28T00.06.40.516,4.615,0.424,-0.898,-0.221
1774670800526,2026-03-28T00.06.40.526,4.625,0.398,-0.897,-0.223
1774670800536,2026-03-28T00.06.40.536,4.635,0.365,-0.902,-0.225
1774670800545,2026-03-28T00.06.40.545,4.644,0.345,-0.903,-0.230
1774670800555,2026-03-28T00.06.40.555,4.654,0.351,-0.893,-0.235
1774670800565,2026-03-28T00.06.40.565,4.664,0.371,-0.877,-0.234
1774670800576,2026-03-28T00.06.40.576,4.675,0.396,-0.859,-0.227
1774670800584,2026-03-28T00.06.40.584,4.683,0.414,-0.858,-0.220
1774670800595,2026-03-28T00.06.40.595,4.694,0.418,-0.870,-0.218
1774670800605,2026-03-28T00.06.40.605,4.704,0.417,-0.883,-0.217
1774670800615,2026-03-28T00.06.40.615,4.714,0.407,-0.893,-0.218
1774670800624,2026-03-28T00.06.40.624,4.723,0.401,-0.899,-0.220
1774670800634,2026-03-28T00.06.40.634,4.733,0.404,-0.901,-0.219
1774670800644,2026-03-28T00.06.40.644,4.743,0.398,-0.896,-0.213
1774670800655,2026-03-28T00.06.40.655,4.754,0.400,-0.889,-0.213
1774670800663,2026-03-28T00.06.40.663,4.762,0.406,-0.884,-0.208
1774670800674,2026-03-28T00.06.40.674,4.773,0.416,-0.880,-0.205
1774670800684,2026-03-28T00.06.40.684,4.783,0.419,-0.884,-0.208
1774670800694,2026-03-28T00.06.40.694,4.793,0.422,-0.889,-0.206
1774670800703,2026-03-28T00.06.40.703,4.802,0.408,-0.895,-0.209
1774670800713,2026-03-28T00.06.40.713,4.812,0.387,-0.905,-0.215
1774670800724,2026-03-28T00.06.40.724,4.823,0.379,-0.909,-0.223
1774670800734,2026-03-28T00.06.40.734,4.833,0.382,-0.910,-0.220
1774670800743,2026-03-28T00.06.40.743,4.842,0.385,-0.913,-0.219
1774670800753,2026-03-28T00.06.40.753,4.852,0.385,-0.916,-0.229
1774670800763,2026-03-28T00.06.40.763,4.862,0.386,-0.919,-0.239
1774670800773,2026-03-28T00.06.40.773,4.872,0.378,-0.915,-0.243
1774670800782,2026-03-28T00.06.40.782,4.881,0.370,-0.913,-0.244
1774670800792,2026-03-28T00.06.40.792,4.891,0.363,-0.911,-0.248
1774670800803,2026-03-28T00.06.40.803,4.902,0.370,-0.909,-0.256
1774670800813,2026-03-28T00.06.40.813,4.912,0.384,-0.905,-0.262
1774670800822,2026-03-28T00.06.40.822,4.921,0.397,-0.897,-0.260
1774670800832,2026-03-28T00.06.40.832,4.931,0.402,-0.891,-0.262
1774670800842,2026-03-28T00.06.40.842,4.941,0.387,-0.889,-0.273
1774670800852,2026-03-28T00.06.40.852,4.951,0.377,-0.896,-0.278
1774670800861,2026-03-28T00.06.40.861,4.960,0.402,-0.897,-0.276
1774670800871,2026-03-28T00.06.40.871,4.970,0.425,-0.896,-0.269
1774670800882,2026-03-28T00.06.40.882,4.981,0.434,-0.900,-0.255
1774670800892,2026-03-28T00.06.40.892,4.991,0.412,-0.911,-0.248
1774670800901,2026-03-28T00.06.40.901,5.000,0.381,-0.928,-0.236
1774670800911,2026-03-28T00.06.40.911,5.010,0.374,-0.932,-0.229
1774670800921,2026-03-28T00.06.40.921,5.020,0.379,-0.929,-0.225
1774670800932,2026-03-28T00.06.40.932,5.031,0.384,-0.925,-0.218
1774670800940,2026-03-28T00.06.40.940,5.039,0.396,-0.914,-0.210
1774670800951,2026-03-28T00.06.40.951,5.050,0.404,-0.900,-0.211
1774670800961,2026-03-28T00.06.40.961,5.060,0.400,-0.897,-0.212
1774670800970,2026-03-28T00.06.40.970,5.069,0.399,-0.904,-0.218
1774670800980,2026-03-28T00.06.40.980,5.079,0.405,-0.907,-0.224
1774670800990,2026-03-28T00.06.40.990,5.089,0.408,-0.907,-0.216
1774670801000,2026-03-28T00.06.41.000,5.099,0.405,-0.906,-0.207
1774670801009,2026-03-28T00.06.41.009,5.108,0.398,-0.909,-0.200
1774670801019,2026-03-28T00.06.41.019,5.118,0.386,-0.913,-0.202
1774670801030,2026-03-28T00.06.41.030,5.129,0.367,-0.911,-0.212
1774670801040,2026-03-28T00.06.41.040,5.139,0.354,-0.904,-0.219
1774670801049,2026-03-28T00.06.41.049,5.148,0.352,-0.902,-0.218
1774670801059,2026-03-28T00.06.41.059,5.158,0.358,-0.901,-0.213
1774670801069,2026-03-28T00.06.41.069,5.168,0.365,-0.904,-0.208
1774670801079,2026-03-28T00.06.41.079,5.178,0.368,-0.913,-0.203
1774670801088,2026-03-28T00.06.41.088,5.187,0.367,-0.918,-0.209
1774670801099,2026-03-28T00.06.41.099,5.198,0.365,-0.919,-0.214
1774670801109,2026-03-28T00.06.41.109,5.208,0.360,-0.922,-0.219
1774670801119,2026-03-28T00.06.41.119,5.218,0.354,-0.924,-0.222
1774670801128,2026-03-28T00.06.41.128,5.227,0.354,-0.925,-0.220
1774670801138,2026-03-28T00.06.41.138,5.237,0.356,-0.924,-0.219
1774670801148,2026-03-28T00.06.41.148,5.247,0.361,-0.922,-0.217
1774670801159,2026-03-28T00.06.41.159,5.258,0.371,-0.928,-0.217
1774670801167,2026-03-28T00.06.41.167,5.266,0.378,-0.931,-0.216
1774670801178,2026-03-28T00.06.41.178,5.277,0.383,-0.931,-0.209
1774670801188,2026-03-28T00.06.41.188,5.287,0.381,-0.930,-0.208
1774670801198,2026-03-28T00.06.41.198,5.297,0.378,-0.920,-0.207
1774670801207,2026-03-28T00.06.41.207,5.306,0.379,-0.912,-0.204
1774670801217,2026-03-28T00.06.41.217,5.316,0.380,-0.905,-0.201
1774670801227,2026-03-28T00.06.41.227,5.326,0.378,-0.902,-0.201
1774670801238,2026-03-28T00.06.41.238,5.337,0.375,-0.902,-0.204
1774670801246,2026-03-28T00.06.41.246,5.345,0.374,-0.909,-0.213
1774670801257,2026-03-28T00.06.41.257,5.356,0.375,-0.912,-0.224
1774670801267,2026-03-28T00.06.41.267,5.366,0.374,-0.912,-0.234
1774670801277,2026-03-28T00.06.41.277,5.376,0.381,-0.910,-0.251
1774670801286,2026-03-28T00.06.41.286,5.385,0.393,-0.908,-0.262
1774670801296,2026-03-28T00.06.41.296,5.395,0.421,-0.906,-0.268
1774670801307,2026-03-28T00.06.41.307,5.406,0.433,-0.902,-0.271
1774670801317,2026-03-28T00.06.41.317,5.416,0.420,-0.899,-0.273
1774670801326,2026-03-28T00.06.41.326,5.425,0.402,-0.902,-0.271
1774670801336,2026-03-28T00.06.41.336,5.435,0.387,-0.915,-0.267
1774670801346,2026-03-28T00.06.41.346,5.445,0.380,-0.924,-0.260
1774670801356,2026-03-28T00.06.41.356,5.455,0.385,-0.922,-0.258
1774670801365,2026-03-28T00.06.41.365,5.464,0.396,-0.920,-0.257
1774670801375,2026-03-28T00.06.41.375,5.474,0.410,-0.918,-0.252
1774670801386,2026-03-28T00.06.41.386,5.485,0.418,-0.909,-0.243
1774670801396,2026-03-28T00.06.41.396,5.495,0.422,-0.898,-0.233
1774670801405,2026-03-28T00.06.41.405,5.504,0.424,-0.886,-0.224
1774670801415,2026-03-28T00.06.41.415,5.514,0.421,-0.872,-0.220
1774670801425,2026-03-28T00.06.41.425,5.524,0.415,-0.867,-0.222
1774670801434,2026-03-28T00.06.41.434,5.533,0.403,-0.876,-0.225
1774670801444,2026-03-28T00.06.41.444,5.543,0.398,-0.883,-0.228
1774670801454,2026-03-28T00.06.41.454,5.553,0.400,-0.889,-0.226
1774670801465,2026-03-28T00.06.41.465,5.564,0.405,-0.896,-0.225
1774670801474,2026-03-28T00.06.41.474,5.573,0.413,-0.898,-0.219
1774670801484,2026-03-28T00.06.41.484,5.583,0.420,-0.886,-0.203
1774670801494,2026-03-28T00.06.41.494,5.593,0.423,-0.870,-0.195
1774670801504,2026-03-28T00.06.41.504,5.603,0.417,-0.858,-0.196
1774670801513,2026-03-28T00.06.41.513,5.612,0.398,-0.868,-0.201
1774670801523,2026-03-28T00.06.41.523,5.622,0.375,-0.896,-0.205
1774670801534,2026-03-28T00.06.41.534,5.633,0.360,-0.922,-0.208
1774670801544,2026-03-28T00.06.41.544,5.643,0.351,-0.945,-0.210
1774670801553,2026-03-28T00.06.41.553,5.652,0.350,-0.962,-0.207
1774670801563,2026-03-28T00.06.41.563,5.662,0.353,-0.959,-0.194
1774670801573,2026-03-28T00.06.41.573,5.672,0.351,-0.940,-0.186
1774670801583,2026-03-28T00.06.41.583,5.682,0.345,-0.910,-0.187
1774670801592,2026-03-28T00.06.41.592,5.691,0.343,-0.891,-0.191
1774670801602,2026-03-28T00.06.41.602,5.701,0.342,-0.903,-0.194
1774670801613,2026-03-28T00.06.41.613,5.712,0.337,-0.929,-0.199
1774670801623,2026-03-28T00.06.41.623,5.722,0.331,-0.943,-0.205
1774670801632,2026-03-28T00.06.41.632,5.731,0.329,-0.942,-0.215
1774670801642,2026-03-28T00.06.41.642,5.741,0.336,-0.930,-0.213
1774670801652,2026-03-28T00.06.41.652,5.751,0.354,-0.918,-0.196
1774670801662,2026-03-28T00.06.41.662,5.761,0.375,-0.903,-0.184
1774670801671,2026-03-28T00.06.41.671,5.770,0.381,-0.897,-0.192
1774670801682,2026-03-28T00.06.41.682,5.781,0.395,-0.902,-0.191
1774670801692,2026-03-28T00.06.41.692,5.791,0.386,-0.920,-0.191
1774670801702,2026-03-28T00.06.41.702,5.801,0.379,-0.941,-0.192
1774670801711,2026-03-28T00.06.41.711,5.810,0.381,-0.948,-0.186
1774670801721,2026-03-28T00.06.41.721,5.820,0.378,-0.948,-0.179
1774670801731,2026-03-28T00.06.41.731,5.830,0.381,-0.941,-0.180
1774670801742,2026-03-28T00.06.41.742,5.841,0.389,-0.937,-0.176
1774670801750,2026-03-28T00.06.41.750,5.849,0.395,-0.935,-0.176
1774670801761,2026-03-28T00.06.41.761,5.860,0.411,-0.930,-0.175
1774670801771,2026-03-28T00.06.41.771,5.870,0.423,-0.923,-0.173
1774670801781,2026-03-28T00.06.41.781,5.880,0.428,-0.917,-0.175
1774670801790,2026-03-28T00.06.41.790,5.889,0.427,-0.917,-0.171
1774670801800,2026-03-28T00.06.41.800,5.899,0.428,-0.912,-0.170
1774670801810,2026-03-28T00.06.41.810,5.909,0.424,-0.908,-0.167
1774670801821,2026-03-28T00.06.41.821,5.920,0.415,-0.908,-0.167
1774670801829,2026-03-28T00.06.41.829,5.928,0.417,-0.908,-0.165
1774670801840,2026-03-28T00.06.41.840,5.939,0.433,-0.894,-0.164
1774670801850,2026-03-28T00.06.41.850,5.949,0.451,-0.885,-0.166
1774670801860,2026-03-28T00.06.41.860,5.959,0.465,-0.891,-0.164
1774670801869,2026-03-28T00.06.41.869,5.968,0.471,-0.892,-0.159
1774670801879,2026-03-28T00.06.41.879,5.978,0.461,-0.901,-0.161
1774670801890,2026-03-28T00.06.41.890,5.989,0.455,-0.912,-0.158
1774670801898,2026-03-28T00.06.41.898,5.997,0.442,-0.910,-0.163
1774670801909,2026-03-28T00.06.41.909,6.008,0.437,-0.912,-0.166
1774670801919,2026-03-28T00.06.41.919,6.018,0.429,-0.913,-0.166
1774670801929,2026-03-28T00.06.41.929,6.028,0.420,-0.908,-0.173
1774670801938,2026-03-28T00.06.41.938,6.037,0.433,-0.908,-0.171
1774670801948,2026-03-28T00.06.41.948,6.047,0.441,-0.898,-0.170
1774670801958,2026-03-28T00.06.41.958,6.057,0.439,-0.896,-0.165
1774670801969,2026-03-28T00.06.41.969,6.068,0.429,-0.898,-0.170
1774670801977,2026-03-28T00.06.41.977,6.076,0.425,-0.900,-0.174
1774670801988,2026-03-28T00.06.41.988,6.087,0.422,-0.900,-0.178
1774670801998,2026-03-28T00.06.41.998,6.097,0.412,-0.901,-0.182
1774670802008,2026-03-28T00.06.42.008,6.107,0.401,-0.909,-0.177
1774670802017,2026-03-28T00.06.42.017,6.116,0.395,-0.915,-0.167
1774670802027,2026-03-28T00.06.42.027,6.126,0.379,-0.913,-0.168
1774670802037,2026-03-28T00.06.42.037,6.136,0.385,-0.911,-0.165
1774670802048,2026-03-28T00.06.42.048,6.147,0.389,-0.906,-0.164
1774670802057,2026-03-28T00.06.42.057,6.156,0.394,-0.906,-0.158
1774670802067,2026-03-28T00.06.42.067,6.166,0.404,-0.908,-0.156
1774670802077,2026-03-28T00.06.42.077,6.176,0.406,-0.912,-0.157
1774670802087,2026-03-28T00.06.42.087,6.186,0.408,-0.908,-0.159
1774670802096,2026-03-28T00.06.42.096,6.195,0.410,-0.903,-0.153
1774670802106,2026-03-28T00.06.42.106,6.205,0.412,-0.900,-0.154
1774670802117,2026-03-28T00.06.42.117,6.216,0.404,-0.891,-0.158
1774670802127,2026-03-28T00.06.42.127,6.226,0.405,-0.886,-0.156
1774670802136,2026-03-28T00.06.42.136,6.235,0.409,-0.880,-0.156
1774670802146,2026-03-28T00.06.42.146,6.245,0.423,-0.875,-0.158
1774670802156,2026-03-28T00.06.42.156,6.255,0.428,-0.871,-0.152
1774670802166,2026-03-28T00.06.42.166,6.265,0.422,-0.875,-0.149
1774670802175,2026-03-28T00.06.42.175,6.274,0.411,-0.903,-0.149
1774670802185,2026-03-28T00.06.42.185,6.284,0.406,-0.933,-0.144
1774670802196,2026-03-28T00.06.42.196,6.295,0.402,-0.945,-0.147
1774670802206,2026-03-28T00.06.42.206,6.305,0.395,-0.927,-0.145
1774670802215,2026-03-28T00.06.42.215,6.314,0.398,-0.904,-0.137
1774670802225,2026-03-28T00.06.42.225,6.324,0.404,-0.889,-0.135
1774670802235,2026-03-28T00.06.42.235,6.334,0.413,-0.874,-0.136
1774670802246,2026-03-28T00.06.42.246,6.345,0.422,-0.862,-0.139
1774670802254,2026-03-28T00.06.42.254,6.353,0.438,-0.861,-0.139
1774670802265,2026-03-28T00.06.42.265,6.364,0.459,-0.866,-0.144
1774670802275,2026-03-28T00.06.42.275,6.374,0.470,-0.870,-0.159
1774670802285,2026-03-28T00.06.42.285,6.384,0.474,-0.864,-0.184
1774670802294,2026-03-28T00.06.42.294,6.393,0.492,-0.862,-0.202
1774670802304,2026-03-28T00.06.42.304,6.403,0.499,-0.867,-0.206
1774670802314,2026-03-28T00.06.42.314,6.413,0.492,-0.870,-0.208
1774670802325,2026-03-28T00.06.42.325,6.424,0.481,-0.871,-0.216
1774670802333,2026-03-28T00.06.42.333,6.432,0.483,-0.863,-0.221
1774670802344,2026-03-28T00.06.42.344,6.443,0.482,-0.863,-0.224
1774670802354,2026-03-28T00.06.42.354,6.453,0.475,-0.867,-0.220
1774670802363,2026-03-28T00.06.42.363,6.462,0.468,-0.875,-0.210
1774670802373,2026-03-28T00.06.42.373,6.472,0.457,-0.887,-0.195
1774670802383,2026-03-28T00.06.42.383,6.482,0.449,-0.897,-0.186
1774670802393,2026-03-28T00.06.42.393,6.492,0.437,-0.905,-0.183
1774670802402,2026-03-28T00.06.42.402,6.501,0.419,-0.909,-0.177
1774670802412,2026-03-28T00.06.42.412,6.511,0.416,-0.908,-0.170
1774670802423,2026-03-28T00.06.42.423,6.522,0.411,-0.903,-0.161
1774670802433,2026-03-28T00.06.42.433,6.532,0.415,-0.898,-0.156
1774670802442,2026-03-28T00.06.42.442,6.541,0.420,-0.897,-0.148
1774670802452,2026-03-28T00.06.42.452,6.551,0.420,-0.896,-0.140
1774670802462,2026-03-28T00.06.42.462,6.561,0.412,-0.892,-0.140
1774670802473,2026-03-28T00.06.42.473,6.572,0.411,-0.894,-0.142
1774670802481,2026-03-28T00.06.42.481,6.580,0.419,-0.888,-0.142
1774670802492,2026-03-28T00.06.42.492,6.591,0.430,-0.886,-0.139
1774670802502,2026-03-28T00.06.42.502,6.601,0.424,-0.889,-0.135
1774670802512,2026-03-28T00.06.42.512,6.611,0.420,-0.892,-0.133
1774670802521,2026-03-28T00.06.42.521,6.620,0.429,-0.892,-0.137
1774670802531,2026-03-28T00.06.42.531,6.630,0.438,-0.887,-0.142
1774670802541,2026-03-28T00.06.42.541,6.640,0.443,-0.885,-0.142
1774670802552,2026-03-28T00.06.42.552,6.651,0.443,-0.891,-0.142
1774670802560,2026-03-28T00.06.42.560,6.659,0.443,-0.897,-0.147
1774670802571,2026-03-28T00.06.42.571,6.670,0.444,-0.900,-0.152
1774670802581,2026-03-28T00.06.42.581,6.680,0.449,-0.899,-0.154
1774670802591,2026-03-28T00.06.42.591,6.690,0.451,-0.905,-0.155
1774670802600,2026-03-28T00.06.42.600,6.699,0.453,-0.901,-0.158
1774670802610,2026-03-28T00.06.42.610,6.709,0.453,-0.899,-0.158
1774670802621,2026-03-28T00.06.42.621,6.720,0.452,-0.896,-0.159
1774670802631,2026-03-28T00.06.42.631,6.730,0.447,-0.893,-0.163
1774670802640,2026-03-28T00.06.42.640,6.739,0.443,-0.895,-0.163
1774670802650,2026-03-28T00.06.42.650,6.749,0.437,-0.894,-0.161
1774670802660,2026-03-28T00.06.42.660,6.759,0.433,-0.894,-0.165
1774670802670,2026-03-28T00.06.42.670,6.769,0.433,-0.894,-0.166
1774670802679,2026-03-28T00.06.42.679,6.778,0.432,-0.893,-0.167
1774670802689,2026-03-28T00.06.42.689,6.788,0.430,-0.893,-0.167
1774670802700,2026-03-28T00.06.42.700,6.799,0.430,-0.896,-0.168
1774670802710,2026-03-28T00.06.42.710,6.809,0.430,-0.896,-0.167
1774670802719,2026-03-28T00.06.42.719,6.818,0.437,-0.897,-0.165
1774670802729,2026-03-28T00.06.42.729,6.828,0.441,-0.900,-0.162
1774670802739,2026-03-28T00.06.42.739,6.838,0.444,-0.899,-0.161
1774670802749,2026-03-28T00.06.42.749,6.848,0.445,-0.900,-0.157
1774670802758,2026-03-28T00.06.42.758,6.857,0.439,-0.896,-0.151
1774670802768,2026-03-28T00.06.42.768,6.867,0.433,-0.889,-0.146
1774670802779,2026-03-28T00.06.42.779,6.878,0.427,-0.890,-0.150
1774670802789,2026-03-28T00.06.42.789,6.888,0.423,-0.890,-0.150
1774670802798,2026-03-28T00.06.42.798,6.897,0.421,-0.897,-0.146
1774670802808,2026-03-28T00.06.42.808,6.907,0.416,-0.896,-0.146
1774670802818,2026-03-28T00.06.42.818,6.917,0.411,-0.894,-0.145
1774670802827,2026-03-28T00.06.42.827,6.926,0.417,-0.896,-0.145
