epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670714652,2026-03-28T00.05.14.652,29.166,127.012,104.573,172.622
1774670714662,2026-03-28T00.05.14.662,29.176,133.902,49.329,163.232
1774670714672,2026-03-28T00.05.14.672,29.186,143.110,-5.549,152.195
1774670714682,2026-03-28T00.05.14.682,29.196,154.024,-50.732,145.976
1774670714691,2026-03-28T00.05.14.691,29.205,164.512,-87.561,143.232
1774670714701,2026-03-28T00.05.14.701,29.215,171.890,-115.732,140.488
1774670714712,2026-03-28T00.05.14.712,29.226,175.488,-126.037,136.585
1774670714722,2026-03-28T00.05.14.722,29.236,173.902,-118.110,132.134
1774670714731,2026-03-28T00.05.14.731,29.245,174.146,-104.512,128.171
1774670714741,2026-03-28T00.05.14.741,29.255,177.073,-97.378,124.939
1774670714751,2026-03-28T00.05.14.751,29.265,174.695,-93.293,116.402
1774670714761,2026-03-28T00.05.14.761,29.275,170.244,-73.232,90.732
1774670714770,2026-03-28T00.05.14.770,29.284,157.561,-53.476,81.220
1774670714780,2026-03-28T00.05.14.780,29.294,143.537,-38.354,82.500
1774670714791,2026-03-28T00.05.14.791,29.305,134.756,-31.585,83.293
1774670714801,2026-03-28T00.05.14.801,29.315,123.780,-30.427,76.463
1774670714810,2026-03-28T00.05.14.810,29.324,110.305,-41.220,63.110
1774670714820,2026-03-28T00.05.14.820,29.334,98.720,-57.561,61.707
1774670714830,2026-03-28T00.05.14.830,29.344,93.537,-57.439,76.159
1774670714841,2026-03-28T00.05.14.841,29.355,85.244,-53.476,98.110
1774670714849,2026-03-28T00.05.14.849,29.363,67.317,-57.073,95.610
1774670714860,2026-03-28T00.05.14.860,29.374,44.146,-50.976,64.146
1774670714870,2026-03-28T00.05.14.870,29.384,29.878,-4.573,58.171
1774670714880,2026-03-28T00.05.14.880,29.394,17.866,69.268,84.390
1774670714889,2026-03-28T00.05.14.889,29.403,-9.207,136.768,92.988
1774670714899,2026-03-28T00.05.14.899,29.413,-38.780,172.012,67.073
1774670714909,2026-03-28T00.05.14.909,29.423,-54.329,183.476,42.073
1774670714920,2026-03-28T00.05.14.920,29.434,-60.061,194.573,32.744
1774670714928,2026-03-28T00.05.14.928,29.442,-68.232,201.707,21.280
1774670714939,2026-03-28T00.05.14.939,29.453,-79.451,191.463,-4.939
1774670714949,2026-03-28T00.05.14.949,29.463,-85.061,148.780,-30.915
1774670714959,2026-03-28T00.05.14.959,29.473,-81.098,73.841,-48.171
1774670714968,2026-03-28T00.05.14.968,29.482,-71.463,-6.829,-60.793
1774670714978,2026-03-28T00.05.14.978,29.492,-65.244,-56.037,-75.976
1774670714988,2026-03-28T00.05.14.988,29.502,-67.622,-65.549,-97.683
1774670714999,2026-03-28T00.05.14.999,29.513,-74.146,-48.049,-112.012
1774670715007,2026-03-28T00.05.15.007,29.521,-79.085,-17.927,-113.171
1774670715018,2026-03-28T00.05.15.018,29.532,-82.439,16.037,-110.793
1774670715028,2026-03-28T00.05.15.028,29.542,-84.878,43.598,-112.805
1774670715038,2026-03-28T00.05.15.038,29.552,-85.366,60.610,-116.524
1774670715047,2026-03-28T00.05.15.047,29.561,-83.780,66.707,-115.183
1774670715057,2026-03-28T00.05.15.057,29.571,-80.488,64.268,-108.902
1774670715068,2026-03-28T00.05.15.068,29.582,-74.939,57.500,-105.427
1774670715076,2026-03-28T00.05.15.076,29.590,-71.341,55.244,-109.695
1774670715087,2026-03-28T00.05.15.087,29.601,-68.293,58.841,-112.744
1774670715097,2026-03-28T00.05.15.097,29.611,-50.854,43.354,-102.195
1774670715107,2026-03-28T00.05.15.107,29.621,-52.500,17.195,-103.293
1774670715116,2026-03-28T00.05.15.116,29.630,-72.927,26.402,-116.585
1774670715126,2026-03-28T00.05.15.126,29.640,-70.671,30.183,-112.561
1774670715136,2026-03-28T00.05.15.136,29.650,-60.244,-7.561,-103.476
1774670715147,2026-03-28T00.05.15.147,29.661,-49.817,-49.451,-100.366
1774670715155,2026-03-28T00.05.15.155,29.669,-43.232,-71.951,-103.780
1774670715166,2026-03-28T00.05.15.166,29.680,-54.634,-58.537,-113.963
1774670715176,2026-03-28T00.05.15.176,29.690,-57.195,-31.463,-110.854
1774670715186,2026-03-28T00.05.15.186,29.700,-52.683,-20.183,-106.829
1774670715195,2026-03-28T00.05.15.195,29.709,-49.146,-23.720,-113.049
1774670715205,2026-03-28T00.05.15.205,29.719,-45.122,-30.610,-120.976
1774670715216,2026-03-28T00.05.15.216,29.730,-41.463,-36.524,-124.329
1774670715226,2026-03-28T00.05.15.226,29.740,-40.061,-44.695,-126.951
1774670715235,2026-03-28T00.05.15.235,29.749,-37.683,-60.183,-132.500
1774670715245,2026-03-28T00.05.15.245,29.759,-35.305,-79.634,-140.244
1774670715255,2026-03-28T00.05.15.255,29.769,-32.683,-99.329,-150.122
1774670715265,2026-03-28T00.05.15.265,29.779,-30.488,-115.244,-158.049
1774670715274,2026-03-28T00.05.15.274,29.788,-31.524,-123.659,-163.171
1774670715284,2026-03-28T00.05.15.284,29.798,-33.963,-128.232,-170.610
1774670715295,2026-03-28T00.05.15.295,29.809,-37.622,-131.768,-180.732
1774670715305,2026-03-28T00.05.15.305,29.819,-41.341,-135.488,-190.854
1774670715314,2026-03-28T00.05.15.314,29.828,-44.268,-135.244,-198.537
1774670715324,2026-03-28T00.05.15.324,29.838,-47.683,-131.463,-203.963
1774670715334,2026-03-28T00.05.15.334,29.848,-54.878,-121.646,-207.317
1774670715344,2026-03-28T00.05.15.344,29.858,-60.549,-110.976,-212.744
1774670715353,2026-03-28T00.05.15.353,29.867,-63.293,-104.085,-217.439
1774670715363,2026-03-28T00.05.15.363,29.877,-65.671,-102.622,-218.049
1774670715374,2026-03-28T00.05.15.374,29.888,-67.195,-103.902,-217.988
1774670715384,2026-03-28T00.05.15.384,29.898,-69.024,-105.793,-219.573
1774670715393,2026-03-28T00.05.15.393,29.907,-73.232,-104.024,-218.780
1774670715403,2026-03-28T00.05.15.403,29.917,-77.988,-99.451,-216.524
1774670715413,2026-03-28T00.05.15.413,29.927,-80.488,-98.293,-214.756
1774670715424,2026-03-28T00.05.15.424,29.938,-81.463,-102.256,-210.183
1774670715432,2026-03-28T00.05.15.432,29.946,-82.073,-107.988,-201.402
1774670715443,2026-03-28T00.05.15.443,29.957,-82.927,-114.695,-192.683
1774670715453,2026-03-28T00.05.15.453,29.967,-84.512,-115.976,-184.024
1774670715463,2026-03-28T00.05.15.463,29.977,-85.305,-107.134,-171.890
1774670715472,2026-03-28T00.05.15.472,29.986,-83.476,-96.524,-158.476
1774670715482,2026-03-28T00.05.15.482,29.996,-77.317,-91.829,-143.841
1774670715492,2026-03-28T00.05.15.492,30.006,-65.366,-95.366,-125.488
1774670715503,2026-03-28T00.05.15.503,30.017,-48.720,-103.598,-103.720
1774670715511,2026-03-28T00.05.15.511,30.025,-29.878,-114.024,-80.244
1774670715522,2026-03-28T00.05.15.522,30.036,-9.268,-123.780,-58.902
1774670715532,2026-03-28T00.05.15.532,30.046,10.854,-132.195,-35.488
1774670715541,2026-03-28T00.05.15.541,30.055,31.037,-135.427,-9.146
1774670715551,2026-03-28T00.05.15.551,30.065,52.134,-129.817,13.049
1774670715561,2026-03-28T00.05.15.561,30.075,74.024,-114.512,28.780
1774670715571,2026-03-28T00.05.15.571,30.085,95.732,-90.610,42.683
1774670715580,2026-03-28T00.05.15.580,30.094,116.220,-62.012,55.305
1774670715591,2026-03-28T00.05.15.591,30.105,135.122,-31.220,66.220
1774670715601,2026-03-28T00.05.15.601,30.115,151.768,-0.061,77.683
1774670715611,2026-03-28T00.05.15.611,30.125,165.061,31.098,90.671
1774670715620,2026-03-28T00.05.15.620,30.134,177.195,60.366,103.720
1774670715630,2026-03-28T00.05.15.630,30.144,188.415,84.024,115.793
1774670715640,2026-03-28T00.05.15.640,30.154,199.268,96.646,129.329
1774670715651,2026-03-28T00.05.15.651,30.165,209.329,97.195,143.415
1774670715659,2026-03-28T00.05.15.659,30.173,216.341,88.598,154.878
1774670715670,2026-03-28T00.05.15.670,30.184,221.890,79.878,162.378
1774670715680,2026-03-28T00.05.15.680,30.194,225.305,77.866,167.317
1774670715690,2026-03-28T00.05.15.690,30.204,221.829,85.000,171.037
1774670715699,2026-03-28T00.05.15.699,30.213,213.354,100.244,172.744
1774670715709,2026-03-28T00.05.15.709,30.223,201.341,121.951,175.305
1774670715719,2026-03-28T00.05.15.719,30.233,186.402,142.195,182.866
1774670715730,2026-03-28T00.05.15.730,30.244,174.756,147.561,186.585
1774670715738,2026-03-28T00.05.15.738,30.252,170.366,143.659,182.500
1774670715749,2026-03-28T00.05.15.749,30.263,173.415,145.915,175.488
1774670715759,2026-03-28T00.05.15.759,30.273,174.817,152.378,181.280
1774670715769,2026-03-28T00.05.15.769,30.283,170.488,143.598,193.720
1774670715778,2026-03-28T00.05.15.778,30.292,164.695,121.280,194.085
1774670715788,2026-03-28T00.05.15.788,30.302,158.476,94.817,184.207
1774670715799,2026-03-28T00.05.15.799,30.313,157.378,72.256,177.073
1774670715809,2026-03-28T00.05.15.809,30.323,157.805,77.805,178.537
1774670715818,2026-03-28T00.05.15.818,30.332,152.439,107.256,174.695
1774670715828,2026-03-28T00.05.15.828,30.342,141.341,143.232,164.451
1774670715838,2026-03-28T00.05.15.838,30.352,129.634,167.073,155.915
1774670715848,2026-03-28T00.05.15.848,30.362,120.671,165.244,148.902
1774670715857,2026-03-28T00.05.15.857,30.371,113.902,142.439,144.512
1774670715867,2026-03-28T00.05.15.867,30.381,111.280,103.049,144.878
1774670715878,2026-03-28T00.05.15.878,30.392,114.390,49.329,150.244
1774670715888,2026-03-28T00.05.15.888,30.402,120.305,-8.720,151.463
1774670715897,2026-03-28T00.05.15.897,30.411,125.976,-63.415,145.671
1774670715907,2026-03-28T00.05.15.907,30.421,130.183,-101.890,135.732
1774670715917,2026-03-28T00.05.15.917,30.431,132.805,-117.744,123.293
1774670715927,2026-03-28T00.05.15.927,30.441,138.232,-106.585,114.085
1774670715936,2026-03-28T00.05.15.936,30.450,143.232,-81.524,109.817
1774670715946,2026-03-28T00.05.15.946,30.460,140.610,-61.402,104.756
1774670715957,2026-03-28T00.05.15.957,30.471,135.427,-51.463,98.963
1774670715966,2026-03-28T00.05.15.966,30.480,132.622,-47.134,95.915
1774670715976,2026-03-28T00.05.15.976,30.490,131.707,-43.902,94.817
1774670715986,2026-03-28T00.05.15.986,30.500,130.793,-45.061,93.598
1774670715996,2026-03-28T00.05.15.996,30.510,130.854,-50.488,92.317
1774670716005,2026-03-28T00.05.16.005,30.519,132.012,-57.744,92.134
1774670716015,2026-03-28T00.05.16.015,30.529,135.061,-67.012,90.305
1774670716026,2026-03-28T00.05.16.026,30.540,138.110,-75.854,86.585
1774670716036,2026-03-28T00.05.16.036,30.550,141.159,-79.878,82.439
1774670716045,2026-03-28T00.05.16.045,30.559,143.902,-78.476,78.963
1774670716055,2026-03-28T00.05.16.055,30.569,145.976,-75.671,76.646
1774670716065,2026-03-28T00.05.16.065,30.579,148.232,-73.598,75.244
1774670716075,2026-03-28T00.05.16.075,30.589,150.305,-71.037,74.573
1774670716084,2026-03-28T00.05.16.084,30.598,151.463,-68.598,73.110
1774670716094,2026-03-28T00.05.16.094,30.608,151.890,-66.524,70.183
1774670716105,2026-03-28T00.05.16.105,30.619,150.793,-63.110,66.585
1774670716115,2026-03-28T00.05.16.115,30.629,147.866,-57.561,63.415
1774670716124,2026-03-28T00.05.16.124,30.638,142.500,-46.707,59.817
1774670716134,2026-03-28T00.05.16.134,30.648,133.232,-30.549,56.098
1774670716144,2026-03-28T00.05.16.144,30.658,120.671,-12.927,53.476
1774670716154,2026-03-28T00.05.16.154,30.668,107.012,1.159,50.366
1774670716163,2026-03-28T00.05.16.163,30.677,94.512,8.963,45.000
1774670716174,2026-03-28T00.05.16.174,30.688,84.146,13.110,38.537
1774670716184,2026-03-28T00.05.16.184,30.698,73.902,14.573,33.110
1774670716194,2026-03-28T00.05.16.194,30.708,62.500,11.768,28.232
1774670716203,2026-03-28T00.05.16.203,30.717,50.366,5.915,22.500
1774670716213,2026-03-28T00.05.16.213,30.727,38.049,0.488,17.500
1774670716223,2026-03-28T00.05.16.223,30.737,25.488,-3.963,13.537
1774670716234,2026-03-28T00.05.16.234,30.748,11.890,-7.073,9.573
1774670716242,2026-03-28T00.05.16.242,30.756,-2.256,-7.012,5.000
1774670716253,2026-03-28T00.05.16.253,30.767,-16.768,-3.232,0.244
1774670716263,2026-03-28T00.05.16.263,30.777,-32.988,2.378,-4.878
1774670716273,2026-03-28T00.05.16.273,30.787,-50.854,9.207,-10.366
1774670716282,2026-03-28T00.05.16.282,30.796,-68.841,17.317,-15.671
1774670716292,2026-03-28T00.05.16.292,30.806,-85.915,25.732,-21.220
1774670716302,2026-03-28T00.05.16.302,30.816,-101.707,33.841,-27.439
1774670716313,2026-03-28T00.05.16.313,30.827,-115.305,40.610,-34.573
1774670716321,2026-03-28T00.05.16.321,30.835,-126.524,44.817,-42.561
1774670716332,2026-03-28T00.05.16.332,30.846,-135.000,48.171,-49.634
1774670716342,2026-03-28T00.05.16.342,30.856,-139.634,51.402,-55.366
1774670716352,2026-03-28T00.05.16.352,30.866,-142.622,51.829,-62.439
1774670716361,2026-03-28T00.05.16.361,30.875,-144.634,48.110,-70.671
1774670716371,2026-03-28T00.05.16.371,30.885,-146.585,41.524,-76.098
1774670716382,2026-03-28T00.05.16.382,30.896,-148.598,33.476,-80.488
1774670716392,2026-03-28T00.05.16.392,30.906,-149.756,28.537,-85.915
1774670716401,2026-03-28T00.05.16.401,30.915,-150.610,29.756,-93.232
1774670716411,2026-03-28T00.05.16.411,30.925,-151.890,30.671,-103.171
1774670716421,2026-03-28T00.05.16.421,30.935,-150.488,27.805,-114.390
1774670716430,2026-03-28T00.05.16.430,30.944,-147.561,24.878,-120.915
1774670716440,2026-03-28T00.05.16.440,30.954,-145.915,17.317,-128.841
1774670716450,2026-03-28T00.05.16.450,30.964,-144.268,2.622,-141.098
1774670716461,2026-03-28T00.05.16.461,30.975,-139.878,-16.402,-149.146
1774670716469,2026-03-28T00.05.16.469,30.983,-134.817,-30.732,-150.366
1774670716480,2026-03-28T00.05.16.480,30.994,-132.988,-39.451,-146.951
1774670716490,2026-03-28T00.05.16.490,31.004,-132.195,-49.512,-143.659
1774670716500,2026-03-28T00.05.16.500,31.014,-128.720,-59.939,-142.683
1774670716509,2026-03-28T00.05.16.509,31.023,-126.951,-65.244,-143.171
1774670716519,2026-03-28T00.05.16.519,31.033,-126.951,-57.927,-144.573
1774670716529,2026-03-28T00.05.16.529,31.043,-128.110,-45.732,-144.695
1774670716540,2026-03-28T00.05.16.540,31.054,-130.488,-41.524,-146.646
1774670716549,2026-03-28T00.05.16.549,31.063,-134.024,-39.878,-147.805
1774670716559,2026-03-28T00.05.16.559,31.073,-137.927,-34.329,-148.354
1774670716569,2026-03-28T00.05.16.569,31.083,-140.549,-25.854,-151.463
1774670716579,2026-03-28T00.05.16.579,31.093,-143.598,-15.122,-154.390
1774670716588,2026-03-28T00.05.16.588,31.102,-147.683,-4.512,-156.402
1774670716598,2026-03-28T00.05.16.598,31.112,-151.220,-0.793,-157.195
1774670716609,2026-03-28T00.05.16.609,31.123,-153.720,-11.037,-156.890
1774670716619,2026-03-28T00.05.16.619,31.133,-154.268,-35.244,-155.488
1774670716628,2026-03-28T00.05.16.628,31.142,-154.451,-62.561,-152.744
1774670716638,2026-03-28T00.05.16.638,31.152,-155.610,-85.671,-150.732
1774670716648,2026-03-28T00.05.16.648,31.162,-158.659,-100.244,-148.963
1774670716658,2026-03-28T00.05.16.658,31.172,-163.049,-102.866,-146.159
1774670716667,2026-03-28T00.05.16.667,31.181,-166.037,-95.244,-144.146
1774670716677,2026-03-28T00.05.16.677,31.191,-167.073,-78.841,-143.354
1774670716688,2026-03-28T00.05.16.688,31.202,-167.256,-62.378,-143.415
1774670716698,2026-03-28T00.05.16.698,31.212,-167.195,-47.805,-142.988
1774670716707,2026-03-28T00.05.16.707,31.221,-166.159,-37.134,-142.317
1774670716717,2026-03-28T00.05.16.717,31.231,-165.061,-31.829,-143.049
1774670716727,2026-03-28T00.05.16.727,31.241,-164.390,-28.415,-143.659
1774670716737,2026-03-28T00.05.16.737,31.251,-164.695,-24.756,-143.537
1774670716746,2026-03-28T00.05.16.746,31.260,-165.427,-21.646,-143.415
1774670716757,2026-03-28T00.05.16.757,31.271,-165.732,-22.500,-144.878
1774670716767,2026-03-28T00.05.16.767,31.281,-164.390,-27.378,-145.000
1774670716777,2026-03-28T00.05.16.777,31.291,-162.622,-30.976,-141.463
1774670716786,2026-03-28T00.05.16.786,31.300,-160.366,-32.500,-137.073
1774670716796,2026-03-28T00.05.16.796,31.310,-156.768,-34.634,-135.427
1774670716806,2026-03-28T00.05.16.806,31.320,-154.451,-34.024,-134.756
1774670716817,2026-03-28T00.05.16.817,31.331,-153.659,-27.683,-132.561
1774670716825,2026-03-28T00.05.16.825,31.339,-152.012,-19.146,-131.098
1774670716836,2026-03-28T00.05.16.836,31.350,-150.000,-12.561,-129.695
1774670716846,2026-03-28T00.05.16.846,31.360,-147.134,-8.293,-127.134
1774670716855,2026-03-28T00.05.16.855,31.369,-144.085,-6.341,-123.354
1774670716865,2026-03-28T00.05.16.865,31.379,-141.098,-4.329,-122.439
1774670716875,2026-03-28T00.05.16.875,31.389,-138.780,-0.549,-122.317
1774670716885,2026-03-28T00.05.16.885,31.399,-135.854,3.415,-119.085
1774670716894,2026-03-28T00.05.16.894,31.408,-134.451,6.220,-117.988
1774670716904,2026-03-28T00.05.16.904,31.418,-133.659,6.159,-118.232
1774670716915,2026-03-28T00.05.16.915,31.429,-132.073,1.280,-115.183
1774670716925,2026-03-28T00.05.16.925,31.439,-128.841,-5.915,-110.305
1774670716934,2026-03-28T00.05.16.934,31.448,-122.134,-13.841,-102.134
1774670716944,2026-03-28T00.05.16.944,31.458,-109.817,-24.024,-91.402
1774670716954,2026-03-28T00.05.16.954,31.468,-92.073,-37.805,-79.390
1774670716965,2026-03-28T00.05.16.965,31.479,-71.402,-52.622,-64.817
1774670716973,2026-03-28T00.05.16.973,31.487,-46.890,-66.098,-47.439
1774670716984,2026-03-28T00.05.16.984,31.498,-19.573,-74.207,-29.085
1774670716994,2026-03-28T00.05.16.994,31.508,6.037,-71.341,-11.402
1774670717004,2026-03-28T00.05.17.004,31.518,31.890,-57.500,3.354
1774670717013,2026-03-28T00.05.17.013,31.527,55.610,-35.793,15.671
1774670717023,2026-03-28T00.05.17.023,31.537,75.000,-11.159,29.207
1774670717033,2026-03-28T00.05.17.033,31.547,90.061,15.976,41.220
1774670717044,2026-03-28T00.05.17.044,31.558,99.939,44.085,49.817
1774670717052,2026-03-28T00.05.17.052,31.566,102.622,71.890,57.988
1774670717063,2026-03-28T00.05.17.063,31.577,100.915,98.232,67.805
1774670717073,2026-03-28T00.05.17.073,31.587,98.598,120.915,77.988
1774670717083,2026-03-28T00.05.17.083,31.597,94.817,139.329,87.195
1774670717092,2026-03-28T00.05.17.092,31.606,90.793,152.195,96.768
1774670717102,2026-03-28T00.05.17.102,31.616,88.720,160.732,108.232
1774670717112,2026-03-28T00.05.17.112,31.626,86.890,166.829,122.378
1774670717123,2026-03-28T00.05.17.123,31.637,84.695,172.073,138.171
1774670717132,2026-03-28T00.05.17.132,31.646,82.744,177.744,152.927
1774670717142,2026-03-28T00.05.17.142,31.656,81.159,181.951,165.671
1774670717152,2026-03-28T00.05.17.152,31.666,79.390,186.402,178.659
1774670717162,2026-03-28T00.05.17.162,31.676,77.744,192.195,193.720
1774670717171,2026-03-28T00.05.17.171,31.685,75.427,196.159,207.622
1774670717181,2026-03-28T00.05.17.181,31.695,72.744,195.427,219.390
1774670717192,2026-03-28T00.05.17.192,31.706,69.329,187.622,230.366
1774670717202,2026-03-28T00.05.17.202,31.716,64.817,174.451,240.183
1774670717211,2026-03-28T00.05.17.211,31.725,63.171,155.305,242.622
1774670717221,2026-03-28T00.05.17.221,31.735,62.561,142.683,242.927
1774670717231,2026-03-28T00.05.17.231,31.745,58.963,144.390,248.110
1774670717241,2026-03-28T00.05.17.241,31.755,52.988,151.220,254.268
1774670717250,2026-03-28T00.05.17.250,31.764,48.110,154.756,258.780
1774670717260,2026-03-28T00.05.17.260,31.774,47.317,148.659,265.305
1774670717271,2026-03-28T00.05.17.271,31.785,49.756,127.927,273.049
1774670717281,2026-03-28T00.05.17.281,31.795,51.524,96.585,274.878
1774670717290,2026-03-28T00.05.17.290,31.804,52.439,68.720,263.537
1774670717300,2026-03-28T00.05.17.300,31.814,56.524,65.854,241.037
1774670717310,2026-03-28T00.05.17.310,31.824,58.293,94.390,224.634
1774670717319,2026-03-28T00.05.17.319,31.833,51.220,154.634,222.195
1774670717329,2026-03-28T00.05.17.329,31.843,34.512,221.159,223.841
1774670717340,2026-03-28T00.05.17.340,31.854,15.915,262.317,222.256
1774670717350,2026-03-28T00.05.17.350,31.864,4.817,257.195,220.366
1774670717359,2026-03-28T00.05.17.359,31.873,3.780,210.732,223.293
1774670717369,2026-03-28T00.05.17.369,31.883,12.073,137.561,232.012
1774670717379,2026-03-28T00.05.17.379,31.893,23.598,58.780,241.280
1774670717389,2026-03-28T00.05.17.389,31.903,31.098,-9.512,238.902
1774670717398,2026-03-28T00.05.17.398,31.912,35.793,-47.988,221.829
1774670717408,2026-03-28T00.05.17.408,31.922,42.378,-41.890,208.354
1774670717419,2026-03-28T00.05.17.419,31.933,47.500,-1.524,212.439
1774670717429,2026-03-28T00.05.17.429,31.943,46.768,35.793,214.878
1774670717438,2026-03-28T00.05.17.438,31.952,45.488,38.537,209.329
1774670717448,2026-03-28T00.05.17.448,31.962,49.512,11.402,208.841
1774670717458,2026-03-28T00.05.17.458,31.972,59.146,-26.220,215.000
1774670717468,2026-03-28T00.05.17.468,31.982,69.634,-57.927,219.024
1774670717477,2026-03-28T00.05.17.477,31.991,76.098,-74.512,216.341
1774670717487,2026-03-28T00.05.17.487,32.001,77.683,-80.610,209.573
1774670717498,2026-03-28T00.05.17.498,32.012,79.390,-70.915,204.085
1774670717508,2026-03-28T00.05.17.508,32.022,81.890,-46.829,197.134
1774670717517,2026-03-28T00.05.17.517,32.031,83.598,-21.341,186.951
1774670717527,2026-03-28T00.05.17.527,32.041,82.744,-5.488,176.341
1774670717537,2026-03-28T00.05.17.537,32.051,79.573,-10.000,167.439
1774670717548,2026-03-28T00.05.17.548,32.062,77.378,-31.646,161.402
1774670717556,2026-03-28T00.05.17.556,32.070,77.378,-58.659,157.988
1774670717567,2026-03-28T00.05.17.567,32.081,77.866,-84.451,154.939
1774670717577,2026-03-28T00.05.17.577,32.091,78.902,-104.939,149.512
1774670717587,2026-03-28T00.05.17.587,32.101,80.854,-115.732,142.805
1774670717596,2026-03-28T00.05.17.596,32.110,81.768,-116.646,137.439
1774670717606,2026-03-28T00.05.17.606,32.120,80.549,-108.902,132.622
1774670717616,2026-03-28T00.05.17.616,32.130,78.476,-95.183,127.744
1774670717627,2026-03-28T00.05.17.627,32.141,75.427,-74.634,123.659
1774670717635,2026-03-28T00.05.17.635,32.149,71.280,-50.671,120.183
1774670717646,2026-03-28T00.05.17.646,32.160,65.976,-29.390,115.305
1774670717656,2026-03-28T00.05.17.656,32.170,59.024,-13.537,109.634
1774670717666,2026-03-28T00.05.17.666,32.180,52.073,-4.024,102.988
1774670717675,2026-03-28T00.05.17.675,32.189,45.061,-0.915,94.512
1774670717685,2026-03-28T00.05.17.685,32.199,38.110,-2.866,84.634
1774670717695,2026-03-28T00.05.17.695,32.209,31.098,-8.110,73.049
1774670717704,2026-03-28T00.05.17.704,32.218,23.354,-13.598,58.537
1774670717715,2026-03-28T00.05.17.715,32.229,14.817,-17.439,40.549
1774670717725,2026-03-28T00.05.17.725,32.239,6.220,-21.768,18.902
1774670717735,2026-03-28T00.05.17.735,32.249,-3.049,-29.207,-4.939
1774670717744,2026-03-28T00.05.17.744,32.258,-12.988,-40.976,-28.415
1774670717754,2026-03-28T00.05.17.754,32.268,-22.500,-53.415,-51.037
1774670717764,2026-03-28T00.05.17.764,32.278,-30.549,-63.659,-72.195
1774670717775,2026-03-28T00.05.17.775,32.289,-38.415,-73.780,-89.390
1774670717783,2026-03-28T00.05.17.783,32.297,-45.671,-83.780,-103.415
1774670717794,2026-03-28T00.05.17.794,32.308,-52.439,-88.902,-115.427
1774670717804,2026-03-28T00.05.17.804,32.318,-58.415,-90.854,-125.122
1774670717814,2026-03-28T00.05.17.814,32.328,-62.805,-92.378,-134.146
1774670717823,2026-03-28T00.05.17.823,32.337,-66.280,-92.988,-141.220
1774670717833,2026-03-28T00.05.17.833,32.347,-69.268,-92.744,-146.829
1774670717843,2026-03-28T00.05.17.843,32.357,-72.744,-90.793,-152.073
1774670717854,2026-03-28T00.05.17.854,32.368,-75.915,-86.951,-157.378
1774670717862,2026-03-28T00.05.17.862,32.376,-77.622,-80.976,-161.829
1774670717873,2026-03-28T00.05.17.873,32.387,-80.732,-79.390,-163.110
1774670717883,2026-03-28T00.05.17.883,32.397,-83.232,-84.329,-165.183
1774670717893,2026-03-28T00.05.17.893,32.407,-84.939,-93.537,-166.463
1774670717902,2026-03-28T00.05.17.902,32.416,-86.220,-101.341,-164.390
1774670717912,2026-03-28T00.05.17.912,32.426,-89.390,-98.110,-162.744
1774670717923,2026-03-28T00.05.17.923,32.437,-95.244,-78.598,-167.378
1774670717933,2026-03-28T00.05.17.933,32.447,-105.732,-47.439,-177.256
1774670717942,2026-03-28T00.05.17.942,32.456,-117.927,-17.866,-183.415
1774670717952,2026-03-28T00.05.17.952,32.466,-122.378,-0.732,-181.829
1774670717962,2026-03-28T00.05.17.962,32.476,-117.927,-1.646,-177.988
1774670717972,2026-03-28T00.05.17.972,32.486,-115.549,-17.866,-173.659
1774670717981,2026-03-28T00.05.17.981,32.495,-116.524,-44.695,-172.561
1774670717991,2026-03-28T00.05.17.991,32.505,-116.707,-70.976,-176.707
1774670718002,2026-03-28T00.05.18.002,32.516,-115.061,-85.244,-177.988
1774670718012,2026-03-28T00.05.18.012,32.526,-115.610,-91.220,-171.220
1774670718021,2026-03-28T00.05.18.021,32.535,-117.317,-100.915,-165.305
1774670718031,2026-03-28T00.05.18.031,32.545,-117.683,-110.305,-164.756
1774670718041,2026-03-28T00.05.18.041,32.555,-117.866,-107.073,-163.659
1774670718051,2026-03-28T00.05.18.051,32.565,-120.976,-97.439,-158.963
1774670718060,2026-03-28T00.05.18.060,32.574,-126.280,-91.098,-154.451
1774670718070,2026-03-28T00.05.18.070,32.584,-130.610,-88.598,-153.171
1774670718081,2026-03-28T00.05.18.081,32.595,-132.073,-87.012,-153.110
1774670718091,2026-03-28T00.05.18.091,32.605,-133.232,-82.622,-149.573
1774670718100,2026-03-28T00.05.18.100,32.614,-137.256,-81.463,-149.085
1774670718110,2026-03-28T00.05.18.110,32.624,-141.768,-86.463,-153.232
1774670718120,2026-03-28T00.05.18.120,32.634,-143.232,-89.024,-151.890
1774670718129,2026-03-28T00.05.18.129,32.643,-143.171,-92.439,-146.707
1774670718139,2026-03-28T00.05.18.139,32.653,-144.329,-98.232,-145.671
1774670718150,2026-03-28T00.05.18.150,32.664,-144.939,-104.512,-148.232
1774670718160,2026-03-28T00.05.18.160,32.674,-145.976,-103.902,-146.890
1774670718169,2026-03-28T00.05.18.169,32.683,-147.256,-95.427,-143.963
1774670718179,2026-03-28T00.05.18.179,32.693,-149.268,-82.683,-144.634
1774670718189,2026-03-28T00.05.18.189,32.703,-152.378,-67.256,-146.707
1774670718199,2026-03-28T00.05.18.199,32.713,-156.098,-50.549,-147.317
