epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670512448,2026-03-28T00.01.52.448,27.328,78.963,-16.280,18.963
1774670512459,2026-03-28T00.01.52.459,27.339,86.707,-12.256,19.207
1774670512469,2026-03-28T00.01.52.469,27.349,93.659,-5.854,19.939
1774670512478,2026-03-28T00.01.52.478,27.358,100.366,0.610,18.354
1774670512488,2026-03-28T00.01.52.488,27.368,105.366,9.573,18.537
1774670512498,2026-03-28T00.01.52.498,27.378,109.207,20.976,20.976
1774670512508,2026-03-28T00.01.52.508,27.388,112.683,32.073,23.537
1774670512517,2026-03-28T00.01.52.517,27.397,114.573,42.134,28.537
1774670512528,2026-03-28T00.01.52.528,27.408,115.671,52.256,35.549
1774670512538,2026-03-28T00.01.52.538,27.418,117.683,62.378,40.915
1774670512548,2026-03-28T00.01.52.548,27.428,118.963,72.866,48.232
1774670512557,2026-03-28T00.01.52.557,27.437,122.073,83.659,54.451
1774670512567,2026-03-28T00.01.52.567,27.447,126.037,97.744,57.439
1774670512577,2026-03-28T00.01.52.577,27.457,129.695,115.305,57.988
1774670512588,2026-03-28T00.01.52.588,27.468,132.805,129.634,60.732
1774670512596,2026-03-28T00.01.52.596,27.476,137.317,136.768,66.098
1774670512607,2026-03-28T00.01.52.607,27.487,141.829,133.354,71.037
1774670512617,2026-03-28T00.01.52.617,27.497,145.183,125.061,73.841
1774670512627,2026-03-28T00.01.52.627,27.507,147.500,115.793,80.000
1774670512636,2026-03-28T00.01.52.636,27.516,149.512,103.293,85.854
1774670512646,2026-03-28T00.01.52.646,27.526,150.244,93.415,86.951
1774670512656,2026-03-28T00.01.52.656,27.536,149.207,88.415,89.939
1774670512665,2026-03-28T00.01.52.665,27.545,148.659,84.390,94.085
1774670512675,2026-03-28T00.01.52.675,27.555,149.390,78.171,97.134
1774670512686,2026-03-28T00.01.52.686,27.566,149.939,70.366,102.988
1774670512696,2026-03-28T00.01.52.696,27.576,152.439,61.524,109.695
1774670512705,2026-03-28T00.01.52.705,27.585,155.915,47.439,115.366
1774670512715,2026-03-28T00.01.52.715,27.595,158.110,34.390,116.220
1774670512725,2026-03-28T00.01.52.725,27.605,158.598,31.585,113.476
1774670512736,2026-03-28T00.01.52.736,27.616,155.976,44.939,109.390
1774670512744,2026-03-28T00.01.52.744,27.624,149.390,73.659,105.000
1774670512755,2026-03-28T00.01.52.755,27.635,138.476,110.366,102.805
1774670512765,2026-03-28T00.01.52.765,27.645,125.610,147.317,105.610
1774670512775,2026-03-28T00.01.52.775,27.655,113.963,172.256,111.159
1774670512784,2026-03-28T00.01.52.784,27.664,104.512,177.378,116.280
1774670512794,2026-03-28T00.01.52.794,27.674,100.732,163.963,122.500
1774670512804,2026-03-28T00.01.52.804,27.684,100.122,138.171,129.817
1774670512815,2026-03-28T00.01.52.815,27.695,100.549,106.524,136.890
1774670512823,2026-03-28T00.01.52.823,27.703,100.854,81.280,140.732
1774670512834,2026-03-28T00.01.52.834,27.714,102.317,71.402,137.317
1774670512844,2026-03-28T00.01.52.844,27.724,102.439,82.805,131.646
1774670512854,2026-03-28T00.01.52.854,27.734,98.293,106.829,128.598
1774670512863,2026-03-28T00.01.52.863,27.743,92.927,122.378,126.951
1774670512873,2026-03-28T00.01.52.873,27.753,90.549,119.878,126.402
1774670512883,2026-03-28T00.01.52.883,27.763,87.927,107.012,124.024
1774670512894,2026-03-28T00.01.52.894,27.774,86.402,90.976,125.488
1774670512903,2026-03-28T00.01.52.903,27.783,86.280,71.585,129.207
1774670512913,2026-03-28T00.01.52.913,27.793,85.305,53.780,127.439
1774670512923,2026-03-28T00.01.52.923,27.803,82.439,47.134,121.585
1774670512933,2026-03-28T00.01.52.933,27.813,77.012,51.524,114.024
1774670512942,2026-03-28T00.01.52.942,27.822,70.427,62.683,104.939
1774670512952,2026-03-28T00.01.52.952,27.832,62.256,76.280,98.659
1774670512963,2026-03-28T00.01.52.963,27.843,52.683,82.622,93.537
1774670512973,2026-03-28T00.01.52.973,27.853,43.598,77.012,90.366
1774670512982,2026-03-28T00.01.52.982,27.862,37.561,59.451,89.085
1774670512992,2026-03-28T00.01.52.992,27.872,35.915,33.963,86.646
1774670513002,2026-03-28T00.01.53.002,27.882,36.707,6.707,81.585
1774670513012,2026-03-28T00.01.53.012,27.892,38.049,-17.500,75.854
1774670513021,2026-03-28T00.01.53.021,27.901,41.159,-36.768,69.756
1774670513031,2026-03-28T00.01.53.031,27.911,45.793,-47.439,63.232
1774670513042,2026-03-28T00.01.53.042,27.922,50.915,-47.317,59.451
1774670513052,2026-03-28T00.01.53.052,27.932,54.512,-42.744,59.329
1774670513061,2026-03-28T00.01.53.061,27.941,57.317,-38.293,61.951
1774670513071,2026-03-28T00.01.53.071,27.951,58.841,-33.598,65.793
1774670513081,2026-03-28T00.01.53.081,27.961,58.720,-28.780,69.878
1774670513091,2026-03-28T00.01.53.091,27.971,57.805,-23.415,72.683
1774670513100,2026-03-28T00.01.53.100,27.980,56.402,-15.610,73.476
1774670513111,2026-03-28T00.01.53.111,27.991,54.695,-4.085,72.744
1774670513121,2026-03-28T00.01.53.121,28.001,51.951,10.732,71.890
1774670513131,2026-03-28T00.01.53.131,28.011,47.500,24.268,70.610
1774670513140,2026-03-28T00.01.53.140,28.020,41.890,32.012,67.134
1774670513150,2026-03-28T00.01.53.150,28.030,37.378,37.134,63.293
1774670513160,2026-03-28T00.01.53.160,28.040,34.573,40.122,60.915
1774670513169,2026-03-28T00.01.53.169,28.049,32.500,39.085,58.354
1774670513179,2026-03-28T00.01.53.179,28.059,31.646,30.122,54.817
1774670513190,2026-03-28T00.01.53.190,28.070,32.012,13.720,50.915
1774670513200,2026-03-28T00.01.53.200,28.080,32.012,-7.256,45.366
1774670513209,2026-03-28T00.01.53.209,28.089,33.110,-29.634,40.732
1774670513219,2026-03-28T00.01.53.219,28.099,35.122,-50.915,37.012
1774670513229,2026-03-28T00.01.53.229,28.109,36.768,-66.463,33.537
1774670513239,2026-03-28T00.01.53.239,28.119,37.012,-72.012,31.220
1774670513248,2026-03-28T00.01.53.248,28.128,35.793,-67.622,29.817
1774670513258,2026-03-28T00.01.53.258,28.138,34.329,-57.317,28.780
1774670513269,2026-03-28T00.01.53.269,28.149,32.988,-44.878,27.988
1774670513279,2026-03-28T00.01.53.279,28.159,32.012,-32.195,28.415
1774670513288,2026-03-28T00.01.53.288,28.168,31.890,-20.183,29.390
1774670513298,2026-03-28T00.01.53.298,28.178,31.951,-11.341,30.122
1774670513308,2026-03-28T00.01.53.308,28.188,32.744,-7.378,30.976
1774670513319,2026-03-28T00.01.53.319,28.199,33.841,-5.366,31.890
1774670513327,2026-03-28T00.01.53.327,28.207,34.939,-2.561,32.378
1774670513338,2026-03-28T00.01.53.338,28.218,35.732,1.890,32.683
1774670513348,2026-03-28T00.01.53.348,28.228,35.549,8.354,32.988
1774670513358,2026-03-28T00.01.53.358,28.238,34.451,17.195,33.415
1774670513367,2026-03-28T00.01.53.367,28.247,32.561,27.195,33.537
1774670513377,2026-03-28T00.01.53.377,28.257,30.427,34.146,33.049
1774670513387,2026-03-28T00.01.53.387,28.267,28.232,36.524,32.378
1774670513398,2026-03-28T00.01.53.398,28.278,26.646,34.024,31.524
1774670513406,2026-03-28T00.01.53.406,28.286,25.610,26.463,30.488
1774670513417,2026-03-28T00.01.53.417,28.297,24.695,16.037,29.024
1774670513427,2026-03-28T00.01.53.427,28.307,23.049,6.951,27.195
1774670513437,2026-03-28T00.01.53.437,28.317,20.549,1.280,24.451
1774670513446,2026-03-28T00.01.53.446,28.326,18.598,-2.805,20.610
1774670513456,2026-03-28T00.01.53.456,28.336,16.585,-6.280,17.500
1774670513466,2026-03-28T00.01.53.466,28.346,15.000,-9.817,15.366
1774670513477,2026-03-28T00.01.53.477,28.357,13.293,-13.720,12.256
1774670513486,2026-03-28T00.01.53.486,28.366,11.280,-17.317,10.183
1774670513496,2026-03-28T00.01.53.496,28.376,10.427,-16.585,9.207
1774670513506,2026-03-28T00.01.53.506,28.386,8.659,-9.634,6.159
1774670513516,2026-03-28T00.01.53.516,28.396,7.256,-0.854,2.744
1774670513525,2026-03-28T00.01.53.525,28.405,5.366,7.622,0.671
1774670513535,2026-03-28T00.01.53.535,28.415,3.293,13.232,-0.244
1774670513546,2026-03-28T00.01.53.546,28.426,1.585,14.329,0.183
1774670513556,2026-03-28T00.01.53.556,28.436,0.610,13.293,0.488
1774670513565,2026-03-28T00.01.53.565,28.445,-0.061,12.439,-0.183
1774670513575,2026-03-28T00.01.53.575,28.455,-0.915,12.195,-1.098
1774670513585,2026-03-28T00.01.53.585,28.465,-2.195,12.927,-1.220
1774670513595,2026-03-28T00.01.53.595,28.475,-3.659,13.232,-1.707
1774670513604,2026-03-28T00.01.53.604,28.484,-5.610,12.683,-2.744
1774670513614,2026-03-28T00.01.53.614,28.494,-8.841,11.402,-3.659
1774670513625,2026-03-28T00.01.53.625,28.505,-13.537,10.610,-4.756
1774670513635,2026-03-28T00.01.53.635,28.515,-18.780,10.244,-7.073
1774670513644,2026-03-28T00.01.53.644,28.524,-24.573,9.878,-12.317
1774670513654,2026-03-28T00.01.53.654,28.534,-30.671,13.110,-15.915
1774670513664,2026-03-28T00.01.53.664,28.544,-36.463,20.854,-17.561
1774670513673,2026-03-28T00.01.53.673,28.553,-41.768,23.780,-21.524
1774670513683,2026-03-28T00.01.53.683,28.563,-49.024,23.598,-26.463
1774670513694,2026-03-28T00.01.53.694,28.574,-58.537,33.963,-32.683
1774670513704,2026-03-28T00.01.53.704,28.584,-70.061,55.183,-42.744
1774670513713,2026-03-28T00.01.53.713,28.593,-80.915,80.732,-53.841
1774670513723,2026-03-28T00.01.53.723,28.603,-87.866,98.963,-63.415
1774670513733,2026-03-28T00.01.53.733,28.613,-91.707,103.720,-72.805
1774670513743,2026-03-28T00.01.53.743,28.623,-93.171,95.305,-80.976
1774670513752,2026-03-28T00.01.53.752,28.632,-91.951,76.585,-83.354
1774670513762,2026-03-28T00.01.53.762,28.642,-91.220,60.793,-83.232
1774670513773,2026-03-28T00.01.53.773,28.653,-93.902,51.890,-86.280
1774670513783,2026-03-28T00.01.53.783,28.663,-97.927,47.134,-88.171
1774670513792,2026-03-28T00.01.53.792,28.672,-102.012,51.220,-87.744
1774670513802,2026-03-28T00.01.53.802,28.682,-107.317,64.634,-86.280
1774670513812,2026-03-28T00.01.53.812,28.692,-109.817,79.695,-88.902
1774670513822,2026-03-28T00.01.53.822,28.702,-111.646,94.329,-94.207
1774670513831,2026-03-28T00.01.53.831,28.711,-115.122,105.244,-94.512
1774670513841,2026-03-28T00.01.53.841,28.721,-117.927,112.744,-90.366
1774670513852,2026-03-28T00.01.53.852,28.732,-116.707,119.329,-87.927
1774670513862,2026-03-28T00.01.53.862,28.742,-111.463,122.927,-91.220
1774670513871,2026-03-28T00.01.53.871,28.751,-105.488,119.024,-98.659
1774670513881,2026-03-28T00.01.53.881,28.761,-101.220,103.293,-103.598
1774670513891,2026-03-28T00.01.53.891,28.771,-96.098,75.122,-102.256
1774670513902,2026-03-28T00.01.53.902,28.782,-91.951,37.256,-99.756
1774670513910,2026-03-28T00.01.53.910,28.790,-91.037,0.427,-100.305
1774670513921,2026-03-28T00.01.53.921,28.801,-91.707,-23.171,-104.817
1774670513931,2026-03-28T00.01.53.931,28.811,-90.610,-29.939,-112.195
1774670513941,2026-03-28T00.01.53.941,28.821,-89.146,-26.524,-120.427
1774670513950,2026-03-28T00.01.53.950,28.830,-87.195,-28.659,-126.524
1774670513960,2026-03-28T00.01.53.960,28.840,-83.415,-39.939,-128.780
1774670513970,2026-03-28T00.01.53.970,28.850,-81.646,-54.085,-130.549
1774670513981,2026-03-28T00.01.53.981,28.861,-79.512,-65.549,-133.476
1774670513989,2026-03-28T00.01.53.989,28.869,-78.659,-68.720,-135.183
1774670514000,2026-03-28T00.01.54.000,28.880,-79.756,-67.256,-140.000
1774670514010,2026-03-28T00.01.54.010,28.890,-81.707,-65.183,-146.646
1774670514020,2026-03-28T00.01.54.020,28.900,-81.220,-62.012,-150.854
1774670514029,2026-03-28T00.01.54.029,28.909,-79.878,-61.585,-152.683
1774670514039,2026-03-28T00.01.54.039,28.919,-79.024,-69.268,-154.756
1774670514050,2026-03-28T00.01.54.050,28.930,-78.659,-85.854,-156.768
1774670514060,2026-03-28T00.01.54.060,28.940,-79.939,-106.829,-160.244
1774670514069,2026-03-28T00.01.54.069,28.949,-80.976,-124.634,-163.293
1774670514079,2026-03-28T00.01.54.079,28.959,-81.890,-135.549,-166.524
1774670514089,2026-03-28T00.01.54.089,28.969,-83.780,-139.268,-169.146
1774670514099,2026-03-28T00.01.54.099,28.979,-86.220,-139.878,-170.854
1774670514108,2026-03-28T00.01.54.108,28.988,-89.024,-143.598,-173.110
1774670514118,2026-03-28T00.01.54.118,28.998,-91.890,-147.500,-174.268
1774670514129,2026-03-28T00.01.54.129,29.009,-95.183,-149.939,-172.683
1774670514139,2026-03-28T00.01.54.139,29.019,-98.720,-152.317,-170.610
1774670514148,2026-03-28T00.01.54.148,29.028,-102.988,-154.329,-167.561
1774670514158,2026-03-28T00.01.54.158,29.038,-107.988,-156.524,-160.976
1774670514168,2026-03-28T00.01.54.168,29.048,-111.646,-158.537,-151.280
1774670514177,2026-03-28T00.01.54.177,29.057,-114.756,-160.000,-142.805
1774670514187,2026-03-28T00.01.54.187,29.067,-116.280,-161.890,-136.463
1774670514197,2026-03-28T00.01.54.197,29.077,-121.463,-160.732,-125.854
1774670514208,2026-03-28T00.01.54.208,29.088,-129.268,-155.793,-116.524
1774670514216,2026-03-28T00.01.54.216,29.096,-134.451,-155.915,-108.963
1774670514227,2026-03-28T00.01.54.227,29.107,-136.159,-156.524,-97.378
1774670514237,2026-03-28T00.01.54.237,29.117,-136.890,-154.512,-90.976
1774670514247,2026-03-28T00.01.54.247,29.127,-137.622,-150.549,-84.756
1774670514256,2026-03-28T00.01.54.256,29.136,-134.146,-142.988,-76.159
1774670514266,2026-03-28T00.01.54.266,29.146,-132.866,-131.768,-68.659
1774670514277,2026-03-28T00.01.54.277,29.157,-133.598,-116.220,-63.598
1774670514287,2026-03-28T00.01.54.287,29.167,-134.268,-97.744,-58.720
1774670514296,2026-03-28T00.01.54.296,29.176,-134.329,-82.195,-54.512
1774670514306,2026-03-28T00.01.54.306,29.186,-131.463,-72.988,-51.890
1774670514316,2026-03-28T00.01.54.316,29.196,-126.463,-69.085,-48.537
1774670514326,2026-03-28T00.01.54.326,29.206,-120.061,-69.329,-44.756
1774670514335,2026-03-28T00.01.54.335,29.215,-113.232,-72.500,-40.549
1774670514345,2026-03-28T00.01.54.345,29.225,-106.951,-78.049,-38.659
1774670514356,2026-03-28T00.01.54.356,29.236,-103.110,-80.122,-33.780
1774670514366,2026-03-28T00.01.54.366,29.246,-101.159,-72.439,-29.390
1774670514375,2026-03-28T00.01.54.375,29.255,-98.659,-62.012,-28.171
1774670514385,2026-03-28T00.01.54.385,29.265,-96.037,-54.146,-27.561
1774670514395,2026-03-28T00.01.54.395,29.275,-92.317,-50.549,-26.098
1774670514405,2026-03-28T00.01.54.405,29.285,-87.988,-49.451,-25.732
1774670514414,2026-03-28T00.01.54.414,29.294,-83.720,-51.646,-25.671
1774670514425,2026-03-28T00.01.54.425,29.305,-79.573,-53.537,-23.720
1774670514435,2026-03-28T00.01.54.435,29.315,-76.707,-52.500,-23.354
1774670514445,2026-03-28T00.01.54.445,29.325,-74.329,-50.915,-25.183
1774670514454,2026-03-28T00.01.54.454,29.334,-72.500,-52.622,-23.354
1774670514464,2026-03-28T00.01.54.464,29.344,-70.061,-55.305,-19.146
1774670514474,2026-03-28T00.01.54.474,29.354,-67.439,-53.902,-15.915
1774670514485,2026-03-28T00.01.54.485,29.365,-64.146,-44.329,-12.866
1774670514493,2026-03-28T00.01.54.493,29.373,-56.890,-27.500,-10.183
1774670514504,2026-03-28T00.01.54.504,29.384,-44.451,-11.829,-7.561
1774670514514,2026-03-28T00.01.54.514,29.394,-28.780,-9.451,-2.195
1774670514524,2026-03-28T00.01.54.524,29.404,-9.634,-17.866,4.878
1774670514533,2026-03-28T00.01.54.533,29.413,10.061,-23.110,12.317
1774670514543,2026-03-28T00.01.54.543,29.423,30.366,-22.500,16.829
1774670514553,2026-03-28T00.01.54.553,29.433,48.476,-17.195,17.195
1774670514564,2026-03-28T00.01.54.564,29.444,60.244,-1.890,16.341
1774670514572,2026-03-28T00.01.54.572,29.452,66.951,21.524,13.963
1774670514583,2026-03-28T00.01.54.583,29.463,70.732,42.683,10.854
1774670514593,2026-03-28T00.01.54.593,29.473,72.500,55.244,9.451
1774670514603,2026-03-28T00.01.54.603,29.483,72.744,63.415,7.378
1774670514612,2026-03-28T00.01.54.612,29.492,74.085,69.756,5.427
1774670514622,2026-03-28T00.01.54.622,29.502,78.110,73.415,4.756
1774670514633,2026-03-28T00.01.54.633,29.513,84.939,71.951,4.390
1774670514641,2026-03-28T00.01.54.641,29.521,94.085,63.476,4.390
1774670514652,2026-03-28T00.01.54.652,29.532,103.902,52.073,7.195
1774670514662,2026-03-28T00.01.54.662,29.542,115.122,39.695,12.744
1774670514672,2026-03-28T00.01.54.672,29.552,126.890,26.402,14.451
1774670514681,2026-03-28T00.01.54.681,29.561,132.500,22.012,13.780
1774670514691,2026-03-28T00.01.54.691,29.571,134.085,33.537,16.829
1774670514701,2026-03-28T00.01.54.701,29.581,135.732,51.159,20.793
1774670514712,2026-03-28T00.01.54.712,29.592,135.061,67.439,24.512
1774670514720,2026-03-28T00.01.54.720,29.600,135.549,80.305,28.902
1774670514731,2026-03-28T00.01.54.731,29.611,138.902,88.110,35.793
1774670514741,2026-03-28T00.01.54.741,29.621,144.939,89.573,44.024
1774670514751,2026-03-28T00.01.54.751,29.631,152.927,86.280,51.768
1774670514760,2026-03-28T00.01.54.760,29.640,161.951,78.110,58.963
1774670514770,2026-03-28T00.01.54.770,29.650,170.305,69.512,65.488
1774670514780,2026-03-28T00.01.54.780,29.660,177.622,63.537,68.963
1774670514791,2026-03-28T00.01.54.791,29.671,180.488,63.841,72.622
1774670514800,2026-03-28T00.01.54.800,29.680,178.354,74.878,77.378
1774670514810,2026-03-28T00.01.54.810,29.690,175.000,93.963,82.500
1774670514820,2026-03-28T00.01.54.820,29.700,172.256,109.878,89.451
1774670514830,2026-03-28T00.01.54.830,29.710,173.476,112.378,98.232
1774670514839,2026-03-28T00.01.54.839,29.719,178.963,100.000,105.976
1774670514849,2026-03-28T00.01.54.849,29.729,183.476,75.549,116.220
1774670514860,2026-03-28T00.01.54.860,29.740,184.695,50.183,124.146
1774670514870,2026-03-28T00.01.54.870,29.750,183.963,41.585,122.500
1774670514879,2026-03-28T00.01.54.879,29.759,179.878,59.146,120.000
1774670514889,2026-03-28T00.01.54.889,29.769,170.061,97.195,122.500
1774670514899,2026-03-28T00.01.54.899,29.779,160.915,138.841,118.232
1774670514909,2026-03-28T00.01.54.909,29.789,153.049,167.012,110.000
1774670514918,2026-03-28T00.01.54.918,29.798,148.780,170.183,109.451
1774670514928,2026-03-28T00.01.54.928,29.808,152.378,144.146,115.915
1774670514939,2026-03-28T00.01.54.939,29.819,156.768,101.341,122.195
1774670514949,2026-03-28T00.01.54.949,29.829,157.073,57.439,121.829
1774670514958,2026-03-28T00.01.54.958,29.838,155.854,26.768,113.598
1774670514968,2026-03-28T00.01.54.968,29.848,154.878,25.122,102.805
1774670514978,2026-03-28T00.01.54.978,29.858,147.561,50.854,95.671
1774670514988,2026-03-28T00.01.54.988,29.868,141.951,80.854,92.622
1774670514997,2026-03-28T00.01.54.997,29.877,135.427,95.427,90.427
1774670515008,2026-03-28T00.01.55.008,29.888,129.573,89.146,84.207
1774670515018,2026-03-28T00.01.55.018,29.898,129.634,70.915,81.463
1774670515028,2026-03-28T00.01.55.028,29.908,136.829,50.854,87.073
1774670515037,2026-03-28T00.01.55.037,29.917,139.451,34.695,96.341
1774670515047,2026-03-28T00.01.55.047,29.927,135.915,19.878,97.683
1774670515057,2026-03-28T00.01.55.057,29.937,129.634,14.268,94.085
1774670515068,2026-03-28T00.01.55.068,29.948,123.841,23.598,94.939
1774670515076,2026-03-28T00.01.55.076,29.956,115.915,42.195,97.317
1774670515087,2026-03-28T00.01.55.087,29.967,107.073,59.451,93.902
1774670515097,2026-03-28T00.01.55.097,29.977,98.049,70.610,89.329
1774670515106,2026-03-28T00.01.55.106,29.986,91.037,74.268,87.744
1774670515116,2026-03-28T00.01.55.116,29.996,86.829,73.598,87.805
1774670515126,2026-03-28T00.01.55.126,30.006,84.573,69.390,88.232
1774670515136,2026-03-28T00.01.55.136,30.016,84.451,61.707,87.012
1774670515145,2026-03-28T00.01.55.145,30.025,85.183,53.354,83.659
1774670515155,2026-03-28T00.01.55.155,30.035,86.220,45.610,76.402
1774670515166,2026-03-28T00.01.55.166,30.046,88.415,39.634,69.024
1774670515176,2026-03-28T00.01.55.176,30.056,87.317,33.841,66.280
1774670515185,2026-03-28T00.01.55.185,30.065,80.976,26.098,55.183
1774670515195,2026-03-28T00.01.55.195,30.075,75.915,24.024,39.390
1774670515205,2026-03-28T00.01.55.205,30.085,73.720,24.817,39.146
1774670515216,2026-03-28T00.01.55.216,30.096,67.622,10.854,42.622
1774670515224,2026-03-28T00.01.55.224,30.104,62.012,-18.293,36.341
1774670515235,2026-03-28T00.01.55.235,30.115,60.000,-42.317,32.439
1774670515245,2026-03-28T00.01.55.245,30.125,51.951,-43.415,32.195
1774670515255,2026-03-28T00.01.55.255,30.135,50.122,-26.646,26.829
1774670515264,2026-03-28T00.01.55.264,30.144,60.305,-7.744,30.000
1774670515274,2026-03-28T00.01.55.274,30.154,63.415,5.549,43.841
1774670515284,2026-03-28T00.01.55.284,30.164,55.427,10.000,47.256
1774670515295,2026-03-28T00.01.55.295,30.175,49.329,7.988,35.732
1774670515303,2026-03-28T00.01.55.303,30.183,50.732,6.646,23.780
1774670515314,2026-03-28T00.01.55.314,30.194,53.110,14.878,23.537
1774670515324,2026-03-28T00.01.55.324,30.204,52.683,25.915,31.220
1774670515334,2026-03-28T00.01.55.334,30.214,51.768,27.378,39.817
1774670515343,2026-03-28T00.01.55.343,30.223,53.354,19.024,44.817
1774670515353,2026-03-28T00.01.55.353,30.233,56.768,4.329,45.244
1774670515363,2026-03-28T00.01.55.363,30.243,59.878,-8.841,42.927
1774670515374,2026-03-28T00.01.55.374,30.254,61.768,-11.159,39.085
1774670515383,2026-03-28T00.01.55.383,30.263,62.012,-0.366,35.610
1774670515393,2026-03-28T00.01.55.393,30.273,60.366,15.305,34.634
1774670515403,2026-03-28T00.01.55.403,30.283,59.390,25.671,36.159
1774670515413,2026-03-28T00.01.55.413,30.293,60.000,26.159,38.537
1774670515422,2026-03-28T00.01.55.422,30.302,60.915,21.159,41.524
1774670515432,2026-03-28T00.01.55.432,30.312,62.012,17.988,44.878
1774670515443,2026-03-28T00.01.55.443,30.323,62.439,19.268,47.439
1774670515453,2026-03-28T00.01.55.453,30.333,62.012,23.354,48.902
1774670515462,2026-03-28T00.01.55.462,30.342,61.280,27.378,48.537
1774670515472,2026-03-28T00.01.55.472,30.352,59.390,25.976,45.122
1774670515482,2026-03-28T00.01.55.482,30.362,54.085,1.829,34.512
1774670515492,2026-03-28T00.01.55.492,30.372,47.927,-49.878,21.646
1774670515501,2026-03-28T00.01.55.501,30.381,42.683,-94.634,12.561
1774670515511,2026-03-28T00.01.55.511,30.391,34.512,-104.451,-1.037
1774670515522,2026-03-28T00.01.55.522,30.402,20.915,-69.268,-12.683
1774670515530,2026-03-28T00.01.55.530,30.410,3.659,-12.317,-12.317
1774670515541,2026-03-28T00.01.55.541,30.421,-10.732,27.195,-9.573
1774670515551,2026-03-28T00.01.55.551,30.431,-19.573,42.134,-5.854
1774670515561,2026-03-28T00.01.55.561,30.441,-24.024,50.000,-1.890
1774670515570,2026-03-28T00.01.55.570,30.450,-27.073,61.829,-1.585
1774670515580,2026-03-28T00.01.55.580,30.460,-31.646,76.280,-1.524
1774670515591,2026-03-28T00.01.55.591,30.471,-38.110,85.793,-2.256
1774670515601,2026-03-28T00.01.55.601,30.481,-45.671,86.037,-5.976
1774670515610,2026-03-28T00.01.55.610,30.490,-50.610,81.585,-8.902
1774670515620,2026-03-28T00.01.55.620,30.500,-55.915,77.439,-10.732
1774670515630,2026-03-28T00.01.55.630,30.510,-60.854,71.280,-15.061
1774670515640,2026-03-28T00.01.55.640,30.520,-62.988,68.841,-24.207
1774670515649,2026-03-28T00.01.55.649,30.529,-65.244,73.293,-34.451
1774670515659,2026-03-28T00.01.55.659,30.539,-70.000,84.512,-42.805
1774670515670,2026-03-28T00.01.55.670,30.550,-74.390,103.354,-53.780
1774670515680,2026-03-28T00.01.55.680,30.560,-79.207,127.988,-65.183
1774670515689,2026-03-28T00.01.55.689,30.569,-82.683,148.049,-74.207
1774670515699,2026-03-28T00.01.55.699,30.579,-81.341,151.585,-79.390
1774670515709,2026-03-28T00.01.55.709,30.589,-74.268,136.646,-80.671
1774670515719,2026-03-28T00.01.55.719,30.599,-63.293,108.720,-81.280
1774670515728,2026-03-28T00.01.55.728,30.608,-51.707,75.793,-82.988
1774670515738,2026-03-28T00.01.55.738,30.618,-41.341,42.805,-88.293
1774670515749,2026-03-28T00.01.55.749,30.629,-33.049,14.695,-94.512
1774670515759,2026-03-28T00.01.55.759,30.639,-26.159,-7.195,-96.159
1774670515768,2026-03-28T00.01.55.768,30.648,-20.061,-22.683,-93.659
1774670515778,2026-03-28T00.01.55.778,30.658,-17.195,-30.061,-92.439
1774670515788,2026-03-28T00.01.55.788,30.668,-15.427,-28.476,-96.402
1774670515799,2026-03-28T00.01.55.799,30.679,-12.805,-18.780,-98.171
1774670515807,2026-03-28T00.01.55.807,30.687,-11.707,-10.244,-94.085
1774670515818,2026-03-28T00.01.55.818,30.698,-11.707,-9.939,-90.976
1774670515828,2026-03-28T00.01.55.828,30.708,-10.427,-17.561,-91.829
1774670515838,2026-03-28T00.01.55.838,30.718,-8.841,-30.427,-91.402
1774670515847,2026-03-28T00.01.55.847,30.727,-6.463,-47.012,-87.561
1774670515857,2026-03-28T00.01.55.857,30.737,-4.451,-61.768,-84.207
1774670515867,2026-03-28T00.01.55.867,30.747,-4.939,-70.244,-84.146
1774670515878,2026-03-28T00.01.55.878,30.758,-7.439,-73.476,-85.549
1774670515886,2026-03-28T00.01.55.886,30.766,-11.341,-70.610,-88.049
1774670515897,2026-03-28T00.01.55.897,30.777,-13.963,-63.902,-92.317
1774670515907,2026-03-28T00.01.55.907,30.787,-15.793,-54.268,-95.000
1774670515917,2026-03-28T00.01.55.917,30.797,-20.427,-44.390,-95.549
1774670515926,2026-03-28T00.01.55.926,30.806,-26.951,-40.244,-96.768
1774670515936,2026-03-28T00.01.55.936,30.816,-31.707,-40.915,-98.963
1774670515946,2026-03-28T00.01.55.946,30.826,-34.146,-43.171,-102.927
1774670515957,2026-03-28T00.01.55.957,30.837,-36.341,-45.061,-106.829
1774670515966,2026-03-28T00.01.55.966,30.846,-37.256,-45.854,-109.695
1774670515976,2026-03-28T00.01.55.976,30.856,-37.683,-46.037,-111.220
1774670515986,2026-03-28T00.01.55.986,30.866,-39.634,-45.183,-113.598
1774670515995,2026-03-28T00.01.55.995,30.875,-46.159,-45.732,-116.646
1774670516005,2026-03-28T00.01.56.005,30.885,-51.524,-46.463,-119.268
1774670516015,2026-03-28T00.01.56.015,30.895,-56.098,-44.085,-119.817
1774670516026,2026-03-28T00.01.56.026,30.906,-61.585,-43.720,-121.951
1774670516034,2026-03-28T00.01.56.034,30.914,-66.463,-46.402,-123.902
