epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1774670614742,2026-03-28T00.03.34.742,29.472,0.443,-0.843,-0.346
1774670614752,2026-03-28T00.03.34.752,29.482,0.415,-0.837,-0.393
1774670614763,2026-03-28T00.03.34.763,29.493,0.419,-0.826,-0.436
1774670614772,2026-03-28T00.03.34.772,29.502,0.456,-0.816,-0.472
1774670614782,2026-03-28T00.03.34.782,29.512,0.515,-0.812,-0.495
1774670614792,2026-03-28T00.03.34.792,29.522,0.565,-0.812,-0.507
1774670614802,2026-03-28T00.03.34.802,29.532,0.590,-0.830,-0.514
1774670614811,2026-03-28T00.03.34.811,29.541,0.603,-0.856,-0.516
1774670614821,2026-03-28T00.03.34.821,29.551,0.619,-0.877,-0.519
1774670614832,2026-03-28T00.03.34.832,29.562,0.656,-0.899,-0.520
1774670614842,2026-03-28T00.03.34.842,29.572,0.687,-0.910,-0.510
1774670614851,2026-03-28T00.03.34.851,29.581,0.698,-0.899,-0.511
1774670614861,2026-03-28T00.03.34.861,29.591,0.701,-0.881,-0.515
1774670614871,2026-03-28T00.03.34.871,29.601,0.669,-0.859,-0.526
1774670614880,2026-03-28T00.03.34.880,29.610,0.632,-0.853,-0.551
1774670614890,2026-03-28T00.03.34.890,29.620,0.566,-0.854,-0.566
1774670614900,2026-03-28T00.03.34.900,29.630,0.544,-0.860,-0.570
1774670614911,2026-03-28T00.03.34.911,29.641,0.552,-0.879,-0.564
1774670614919,2026-03-28T00.03.34.919,29.649,0.573,-0.885,-0.563
1774670614930,2026-03-28T00.03.34.930,29.660,0.595,-0.873,-0.569
1774670614940,2026-03-28T00.03.34.940,29.670,0.613,-0.844,-0.579
1774670614950,2026-03-28T00.03.34.950,29.680,0.631,-0.816,-0.602
1774670614959,2026-03-28T00.03.34.959,29.689,0.639,-0.792,-0.611
1774670614969,2026-03-28T00.03.34.969,29.699,0.651,-0.757,-0.617
1774670614980,2026-03-28T00.03.34.980,29.710,0.690,-0.727,-0.644
1774670614990,2026-03-28T00.03.34.990,29.720,0.720,-0.727,-0.666
1774670614999,2026-03-28T00.03.34.999,29.729,0.731,-0.727,-0.668
1774670615009,2026-03-28T00.03.35.009,29.739,0.729,-0.713,-0.666
1774670615019,2026-03-28T00.03.35.019,29.749,0.735,-0.697,-0.675
1774670615029,2026-03-28T00.03.35.029,29.759,0.723,-0.680,-0.684
1774670615038,2026-03-28T00.03.35.038,29.768,0.675,-0.659,-0.712
1774670615048,2026-03-28T00.03.35.048,29.778,0.659,-0.644,-0.747
1774670615059,2026-03-28T00.03.35.059,29.789,0.664,-0.630,-0.757
1774670615069,2026-03-28T00.03.35.069,29.799,0.689,-0.596,-0.746
1774670615078,2026-03-28T00.03.35.078,29.808,0.714,-0.560,-0.726
1774670615088,2026-03-28T00.03.35.088,29.818,0.688,-0.534,-0.707
1774670615098,2026-03-28T00.03.35.098,29.828,0.650,-0.500,-0.685
1774670615108,2026-03-28T00.03.35.108,29.838,0.630,-0.462,-0.679
1774670615117,2026-03-28T00.03.35.117,29.847,0.634,-0.439,-0.683
1774670615127,2026-03-28T00.03.35.127,29.857,0.666,-0.413,-0.674
1774670615138,2026-03-28T00.03.35.138,29.868,0.668,-0.386,-0.657
1774670615148,2026-03-28T00.03.35.148,29.878,0.653,-0.355,-0.651
1774670615157,2026-03-28T00.03.35.157,29.887,0.623,-0.320,-0.653
1774670615167,2026-03-28T00.03.35.167,29.897,0.610,-0.299,-0.696
1774670615177,2026-03-28T00.03.35.177,29.907,0.614,-0.290,-0.716
1774670615188,2026-03-28T00.03.35.188,29.918,0.567,-0.262,-0.731
1774670615196,2026-03-28T00.03.35.196,29.926,0.537,-0.224,-0.756
1774670615207,2026-03-28T00.03.35.207,29.937,0.546,-0.197,-0.773
1774670615217,2026-03-28T00.03.35.217,29.947,0.586,-0.170,-0.794
1774670615227,2026-03-28T00.03.35.227,29.957,0.627,-0.140,-0.798
1774670615236,2026-03-28T00.03.35.236,29.966,0.626,-0.100,-0.795
1774670615246,2026-03-28T00.03.35.246,29.976,0.603,-0.066,-0.793
1774670615256,2026-03-28T00.03.35.256,29.986,0.590,-0.035,-0.794
1774670615267,2026-03-28T00.03.35.267,29.997,0.562,-0.004,-0.795
1774670615275,2026-03-28T00.03.35.275,30.005,0.518,0.021,-0.784
1774670615286,2026-03-28T00.03.35.286,30.016,0.487,0.039,-0.765
1774670615296,2026-03-28T00.03.35.296,30.026,0.458,0.066,-0.748
1774670615306,2026-03-28T00.03.35.306,30.036,0.462,0.097,-0.725
1774670615315,2026-03-28T00.03.35.315,30.045,0.474,0.130,-0.676
1774670615325,2026-03-28T00.03.35.325,30.055,0.483,0.163,-0.648
1774670615335,2026-03-28T00.03.35.335,30.065,0.505,0.184,-0.634
1774670615344,2026-03-28T00.03.35.344,30.074,0.509,0.216,-0.611
1774670615355,2026-03-28T00.03.35.355,30.085,0.482,0.254,-0.559
1774670615365,2026-03-28T00.03.35.365,30.095,0.446,0.283,-0.539
1774670615375,2026-03-28T00.03.35.375,30.105,0.438,0.304,-0.543
1774670615384,2026-03-28T00.03.35.384,30.114,0.435,0.316,-0.544
1774670615394,2026-03-28T00.03.35.394,30.124,0.414,0.338,-0.549
1774670615404,2026-03-28T00.03.35.404,30.134,0.409,0.350,-0.593
1774670615415,2026-03-28T00.03.35.415,30.145,0.424,0.366,-0.648
1774670615423,2026-03-28T00.03.35.423,30.153,0.414,0.399,-0.675
1774670615434,2026-03-28T00.03.35.434,30.164,0.403,0.434,-0.718
1774670615444,2026-03-28T00.03.35.444,30.174,0.408,0.460,-0.750
1774670615454,2026-03-28T00.03.35.454,30.184,0.369,0.496,-0.732
1774670615463,2026-03-28T00.03.35.463,30.193,0.321,0.525,-0.718
1774670615473,2026-03-28T00.03.35.473,30.203,0.304,0.531,-0.687
1774670615483,2026-03-28T00.03.35.483,30.213,0.304,0.533,-0.663
1774670615494,2026-03-28T00.03.35.494,30.224,0.316,0.541,-0.650
1774670615502,2026-03-28T00.03.35.502,30.232,0.297,0.555,-0.627
1774670615513,2026-03-28T00.03.35.513,30.243,0.270,0.564,-0.616
1774670615523,2026-03-28T00.03.35.523,30.253,0.244,0.592,-0.598
1774670615533,2026-03-28T00.03.35.533,30.263,0.184,0.623,-0.575
1774670615542,2026-03-28T00.03.35.542,30.272,0.118,0.636,-0.541
1774670615552,2026-03-28T00.03.35.552,30.282,0.085,0.633,-0.492
1774670615563,2026-03-28T00.03.35.563,30.293,0.086,0.636,-0.436
1774670615573,2026-03-28T00.03.35.573,30.303,0.145,0.645,-0.376
1774670615582,2026-03-28T00.03.35.582,30.312,0.200,0.655,-0.342
1774670615592,2026-03-28T00.03.35.592,30.322,0.232,0.663,-0.314
1774670615602,2026-03-28T00.03.35.602,30.332,0.233,0.675,-0.291
1774670615612,2026-03-28T00.03.35.612,30.342,0.219,0.683,-0.280
1774670615621,2026-03-28T00.03.35.621,30.351,0.204,0.680,-0.307
1774670615631,2026-03-28T00.03.35.631,30.361,0.194,0.686,-0.333
1774670615642,2026-03-28T00.03.35.642,30.372,0.144,0.714,-0.345
1774670615652,2026-03-28T00.03.35.652,30.382,0.127,0.720,-0.396
1774670615661,2026-03-28T00.03.35.661,30.391,0.147,0.718,-0.435
1774670615671,2026-03-28T00.03.35.671,30.401,0.189,0.723,-0.467
1774670615681,2026-03-28T00.03.35.681,30.411,0.213,0.747,-0.479
1774670615691,2026-03-28T00.03.35.691,30.421,0.212,0.774,-0.489
1774670615700,2026-03-28T00.03.35.700,30.430,0.190,0.791,-0.491
1774670615710,2026-03-28T00.03.35.710,30.440,0.161,0.800,-0.498
1774670615721,2026-03-28T00.03.35.721,30.451,0.136,0.810,-0.512
1774670615731,2026-03-28T00.03.35.731,30.461,0.132,0.819,-0.539
1774670615740,2026-03-28T00.03.35.740,30.470,0.179,0.821,-0.525
1774670615750,2026-03-28T00.03.35.750,30.480,0.228,0.831,-0.493
1774670615760,2026-03-28T00.03.35.760,30.490,0.235,0.847,-0.458
1774670615771,2026-03-28T00.03.35.771,30.501,0.223,0.861,-0.436
1774670615779,2026-03-28T00.03.35.779,30.509,0.196,0.862,-0.409
1774670615790,2026-03-28T00.03.35.790,30.520,0.133,0.855,-0.373
1774670615800,2026-03-28T00.03.35.800,30.530,0.041,0.835,-0.324
1774670615810,2026-03-28T00.03.35.810,30.540,-0.017,0.811,-0.274
1774670615819,2026-03-28T00.03.35.819,30.549,0.012,0.793,-0.242
1774670615829,2026-03-28T00.03.35.829,30.559,0.069,0.804,-0.167
1774670615839,2026-03-28T00.03.35.839,30.569,0.110,0.798,-0.124
1774670615848,2026-03-28T00.03.35.848,30.578,0.101,0.777,-0.101
1774670615858,2026-03-28T00.03.35.858,30.588,0.065,0.760,-0.090
1774670615869,2026-03-28T00.03.35.869,30.599,0.003,0.767,-0.057
1774670615879,2026-03-28T00.03.35.879,30.609,-0.009,0.744,-0.060
1774670615888,2026-03-28T00.03.35.888,30.618,0.016,0.710,-0.070
1774670615898,2026-03-28T00.03.35.898,30.628,0.024,0.717,-0.085
1774670615908,2026-03-28T00.03.35.908,30.638,0.021,0.713,-0.127
1774670615918,2026-03-28T00.03.35.918,30.648,0.012,0.704,-0.174
1774670615927,2026-03-28T00.03.35.927,30.657,0.022,0.713,-0.221
1774670615938,2026-03-28T00.03.35.938,30.668,0.030,0.733,-0.236
1774670615948,2026-03-28T00.03.35.948,30.678,0.016,0.755,-0.220
1774670615958,2026-03-28T00.03.35.958,30.688,-0.011,0.755,-0.195
1774670615967,2026-03-28T00.03.35.967,30.697,-0.017,0.733,-0.175
1774670615977,2026-03-28T00.03.35.977,30.707,-0.003,0.703,-0.170
1774670615987,2026-03-28T00.03.35.987,30.717,0.038,0.679,-0.187
1774670615998,2026-03-28T00.03.35.998,30.728,0.060,0.666,-0.188
1774670616006,2026-03-28T00.03.36.006,30.736,0.061,0.652,-0.193
1774670616017,2026-03-28T00.03.36.017,30.747,0.095,0.628,-0.225
1774670616027,2026-03-28T00.03.36.027,30.757,0.138,0.617,-0.239
1774670616037,2026-03-28T00.03.36.037,30.767,0.174,0.609,-0.264
1774670616046,2026-03-28T00.03.36.046,30.776,0.197,0.592,-0.286
1774670616056,2026-03-28T00.03.36.056,30.786,0.203,0.565,-0.328
1774670616066,2026-03-28T00.03.36.066,30.796,0.225,0.537,-0.359
1774670616077,2026-03-28T00.03.36.077,30.807,0.241,0.520,-0.366
1774670616085,2026-03-28T00.03.36.085,30.815,0.232,0.498,-0.351
1774670616096,2026-03-28T00.03.36.096,30.826,0.209,0.459,-0.355
1774670616106,2026-03-28T00.03.36.106,30.836,0.210,0.414,-0.399
1774670616116,2026-03-28T00.03.36.116,30.846,0.232,0.369,-0.419
1774670616125,2026-03-28T00.03.36.125,30.855,0.247,0.341,-0.405
1774670616135,2026-03-28T00.03.36.135,30.865,0.297,0.315,-0.395
1774670616146,2026-03-28T00.03.36.146,30.876,0.380,0.282,-0.381
1774670616156,2026-03-28T00.03.36.156,30.886,0.472,0.238,-0.414
1774670616165,2026-03-28T00.03.36.165,30.895,0.527,0.158,-0.489
1774670616175,2026-03-28T00.03.36.175,30.905,0.510,0.103,-0.607
1774670616185,2026-03-28T00.03.36.185,30.915,0.385,0.068,-0.716
1774670616195,2026-03-28T00.03.36.195,30.925,0.308,0.033,-0.831
1774670616204,2026-03-28T00.03.36.204,30.934,0.491,-0.020,-0.967
1774670616214,2026-03-28T00.03.36.214,30.944,0.713,-0.069,-1.053
1774670616225,2026-03-28T00.03.36.225,30.955,0.801,-0.047,-1.071
1774670616235,2026-03-28T00.03.36.235,30.965,0.784,-0.014,-1.013
1774670616244,2026-03-28T00.03.36.244,30.974,0.712,-0.020,-0.935
1774670616254,2026-03-28T00.03.36.254,30.984,0.691,-0.037,-0.833
1774670616264,2026-03-28T00.03.36.264,30.994,0.738,-0.042,-0.741
1774670616274,2026-03-28T00.03.36.274,31.004,0.771,-0.037,-0.694
1774670616283,2026-03-28T00.03.36.283,31.013,0.808,-0.066,-0.756
1774670616293,2026-03-28T00.03.36.293,31.023,0.915,-0.146,-0.835
1774670616304,2026-03-28T00.03.36.304,31.034,0.936,-0.184,-0.830
1774670616313,2026-03-28T00.03.36.313,31.043,0.890,-0.133,-0.812
1774670616323,2026-03-28T00.03.36.323,31.053,0.834,-0.122,-0.771
1774670616333,2026-03-28T00.03.36.333,31.063,0.774,-0.172,-0.732
1774670616343,2026-03-28T00.03.36.343,31.073,0.753,-0.226,-0.709
1774670616352,2026-03-28T00.03.36.352,31.082,0.730,-0.278,-0.680
1774670616362,2026-03-28T00.03.36.362,31.092,0.699,-0.320,-0.679
1774670616373,2026-03-28T00.03.36.373,31.103,0.690,-0.374,-0.720
1774670616383,2026-03-28T00.03.36.383,31.113,0.735,-0.447,-0.758
1774670616392,2026-03-28T00.03.36.392,31.122,0.809,-0.489,-0.733
1774670616402,2026-03-28T00.03.36.402,31.132,0.868,-0.469,-0.703
1774670616412,2026-03-28T00.03.36.412,31.142,0.857,-0.450,-0.691
1774670616422,2026-03-28T00.03.36.422,31.152,0.792,-0.501,-0.702
1774670616431,2026-03-28T00.03.36.431,31.161,0.725,-0.563,-0.711
1774670616441,2026-03-28T00.03.36.441,31.171,0.686,-0.599,-0.699
1774670616452,2026-03-28T00.03.36.452,31.182,0.674,-0.608,-0.674
1774670616462,2026-03-28T00.03.36.462,31.192,0.676,-0.626,-0.657
1774670616471,2026-03-28T00.03.36.471,31.201,0.693,-0.655,-0.662
1774670616481,2026-03-28T00.03.36.481,31.211,0.739,-0.682,-0.651
1774670616491,2026-03-28T00.03.36.491,31.221,0.757,-0.693,-0.625
1774670616501,2026-03-28T00.03.36.501,31.231,0.724,-0.697,-0.600
1774670616510,2026-03-28T00.03.36.510,31.240,0.688,-0.713,-0.576
1774670616521,2026-03-28T00.03.36.521,31.251,0.656,-0.735,-0.560
1774670616531,2026-03-28T00.03.36.531,31.261,0.635,-0.750,-0.555
1774670616541,2026-03-28T00.03.36.541,31.271,0.642,-0.765,-0.553
1774670616550,2026-03-28T00.03.36.550,31.280,0.659,-0.782,-0.542
1774670616560,2026-03-28T00.03.36.560,31.290,0.664,-0.784,-0.523
1774670616570,2026-03-28T00.03.36.570,31.300,0.646,-0.776,-0.484
1774670616581,2026-03-28T00.03.36.581,31.311,0.630,-0.771,-0.445
1774670616589,2026-03-28T00.03.36.589,31.319,0.632,-0.783,-0.427
1774670616600,2026-03-28T00.03.36.600,31.330,0.659,-0.816,-0.429
1774670616610,2026-03-28T00.03.36.610,31.340,0.689,-0.837,-0.441
1774670616620,2026-03-28T00.03.36.620,31.350,0.677,-0.836,-0.458
1774670616629,2026-03-28T00.03.36.629,31.359,0.656,-0.815,-0.479
1774670616639,2026-03-28T00.03.36.639,31.369,0.667,-0.798,-0.494
1774670616649,2026-03-28T00.03.36.649,31.379,0.693,-0.799,-0.485
1774670616660,2026-03-28T00.03.36.660,31.390,0.701,-0.802,-0.465
1774670616668,2026-03-28T00.03.36.668,31.398,0.669,-0.798,-0.437
1774670616679,2026-03-28T00.03.36.679,31.409,0.631,-0.801,-0.415
1774670616689,2026-03-28T00.03.36.689,31.419,0.602,-0.822,-0.400
1774670616699,2026-03-28T00.03.36.699,31.429,0.598,-0.834,-0.384
1774670616708,2026-03-28T00.03.36.708,31.438,0.603,-0.833,-0.366
1774670616718,2026-03-28T00.03.36.718,31.448,0.597,-0.819,-0.356
1774670616729,2026-03-28T00.03.36.729,31.459,0.602,-0.820,-0.340
1774670616739,2026-03-28T00.03.36.739,31.469,0.599,-0.830,-0.315
1774670616748,2026-03-28T00.03.36.748,31.478,0.582,-0.829,-0.274
1774670616758,2026-03-28T00.03.36.758,31.488,0.553,-0.828,-0.246
1774670616768,2026-03-28T00.03.36.768,31.498,0.548,-0.850,-0.231
1774670616777,2026-03-28T00.03.36.777,31.507,0.551,-0.873,-0.234
1774670616787,2026-03-28T00.03.36.787,31.517,0.533,-0.864,-0.241
1774670616797,2026-03-28T00.03.36.797,31.527,0.516,-0.851,-0.256
1774670616808,2026-03-28T00.03.36.808,31.538,0.510,-0.848,-0.267
1774670616816,2026-03-28T00.03.36.816,31.546,0.500,-0.845,-0.268
1774670616827,2026-03-28T00.03.36.827,31.557,0.490,-0.842,-0.255
1774670616837,2026-03-28T00.03.36.837,31.567,0.475,-0.842,-0.247
1774670616847,2026-03-28T00.03.36.847,31.577,0.449,-0.853,-0.239
1774670616856,2026-03-28T00.03.36.856,31.586,0.446,-0.868,-0.236
1774670616866,2026-03-28T00.03.36.866,31.596,0.450,-0.871,-0.223
1774670616876,2026-03-28T00.03.36.876,31.606,0.458,-0.865,-0.223
1774670616887,2026-03-28T00.03.36.887,31.617,0.467,-0.865,-0.225
1774670616896,2026-03-28T00.03.36.896,31.626,0.452,-0.868,-0.226
1774670616906,2026-03-28T00.03.36.906,31.636,0.444,-0.866,-0.218
1774670616916,2026-03-28T00.03.36.916,31.646,0.448,-0.871,-0.201
1774670616926,2026-03-28T00.03.36.926,31.656,0.451,-0.877,-0.176
1774670616935,2026-03-28T00.03.36.935,31.665,0.454,-0.886,-0.146
1774670616945,2026-03-28T00.03.36.945,31.675,0.447,-0.899,-0.113
1774670616956,2026-03-28T00.03.36.956,31.686,0.465,-0.911,-0.090
1774670616966,2026-03-28T00.03.36.966,31.696,0.501,-0.918,-0.088
1774670616975,2026-03-28T00.03.36.975,31.705,0.518,-0.906,-0.098
1774670616985,2026-03-28T00.03.36.985,31.715,0.509,-0.888,-0.108
1774670616995,2026-03-28T00.03.36.995,31.725,0.496,-0.878,-0.117
1774670617005,2026-03-28T00.03.37.005,31.735,0.476,-0.879,-0.121
1774670617014,2026-03-28T00.03.37.014,31.744,0.459,-0.876,-0.125
1774670617024,2026-03-28T00.03.37.024,31.754,0.439,-0.880,-0.127
1774670617035,2026-03-28T00.03.37.035,31.765,0.417,-0.889,-0.127
1774670617045,2026-03-28T00.03.37.045,31.775,0.423,-0.891,-0.130
1774670617054,2026-03-28T00.03.37.054,31.784,0.457,-0.887,-0.127
1774670617064,2026-03-28T00.03.37.064,31.794,0.487,-0.873,-0.129
1774670617074,2026-03-28T00.03.37.074,31.804,0.503,-0.867,-0.131
1774670617084,2026-03-28T00.03.37.084,31.814,0.485,-0.871,-0.130
1774670617093,2026-03-28T00.03.37.093,31.823,0.462,-0.867,-0.120
1774670617104,2026-03-28T00.03.37.104,31.834,0.443,-0.874,-0.113
1774670617114,2026-03-28T00.03.37.114,31.844,0.440,-0.883,-0.112
1774670617124,2026-03-28T00.03.37.124,31.854,0.438,-0.885,-0.111
1774670617133,2026-03-28T00.03.37.133,31.863,0.440,-0.886,-0.115
1774670617143,2026-03-28T00.03.37.143,31.873,0.437,-0.893,-0.120
1774670617153,2026-03-28T00.03.37.153,31.883,0.433,-0.896,-0.116
1774670617164,2026-03-28T00.03.37.164,31.894,0.444,-0.896,-0.114
1774670617172,2026-03-28T00.03.37.172,31.902,0.459,-0.892,-0.118
1774670617183,2026-03-28T00.03.37.183,31.913,0.470,-0.889,-0.120
1774670617193,2026-03-28T00.03.37.193,31.923,0.463,-0.896,-0.114
1774670617203,2026-03-28T00.03.37.203,31.933,0.458,-0.905,-0.118
1774670617212,2026-03-28T00.03.37.212,31.942,0.461,-0.900,-0.126
1774670617222,2026-03-28T00.03.37.222,31.952,0.472,-0.897,-0.135
1774670617232,2026-03-28T00.03.37.232,31.962,0.471,-0.889,-0.140
1774670617241,2026-03-28T00.03.37.241,31.971,0.471,-0.885,-0.144
1774670617251,2026-03-28T00.03.37.251,31.981,0.473,-0.883,-0.147
1774670617262,2026-03-28T00.03.37.262,31.992,0.459,-0.878,-0.147
1774670617272,2026-03-28T00.03.37.272,32.002,0.468,-0.880,-0.150
1774670617281,2026-03-28T00.03.37.281,32.011,0.468,-0.879,-0.146
1774670617291,2026-03-28T00.03.37.291,32.021,0.468,-0.877,-0.143
1774670617301,2026-03-28T00.03.37.301,32.031,0.477,-0.876,-0.146
1774670617312,2026-03-28T00.03.37.312,32.042,0.490,-0.875,-0.146
1774670617320,2026-03-28T00.03.37.320,32.050,0.493,-0.870,-0.146
1774670617331,2026-03-28T00.03.37.331,32.061,0.491,-0.870,-0.146
1774670617341,2026-03-28T00.03.37.341,32.071,0.494,-0.871,-0.148
1774670617351,2026-03-28T00.03.37.351,32.081,0.489,-0.871,-0.143
1774670617360,2026-03-28T00.03.37.360,32.090,0.463,-0.875,-0.136
1774670617370,2026-03-28T00.03.37.370,32.100,0.424,-0.887,-0.131
1774670617380,2026-03-28T00.03.37.380,32.110,0.421,-0.898,-0.131
1774670617391,2026-03-28T00.03.37.391,32.121,0.435,-0.896,-0.131
1774670617399,2026-03-28T00.03.37.399,32.129,0.448,-0.894,-0.125
1774670617410,2026-03-28T00.03.37.410,32.140,0.456,-0.891,-0.123
1774670617420,2026-03-28T00.03.37.420,32.150,0.469,-0.890,-0.123
1774670617430,2026-03-28T00.03.37.430,32.160,0.490,-0.878,-0.116
1774670617439,2026-03-28T00.03.37.439,32.169,0.500,-0.870,-0.114
1774670617449,2026-03-28T00.03.37.449,32.179,0.495,-0.873,-0.123
1774670617459,2026-03-28T00.03.37.459,32.189,0.482,-0.877,-0.129
1774670617470,2026-03-28T00.03.37.470,32.200,0.469,-0.876,-0.133
1774670617479,2026-03-28T00.03.37.479,32.209,0.456,-0.879,-0.138
1774670617489,2026-03-28T00.03.37.489,32.219,0.453,-0.885,-0.141
1774670617499,2026-03-28T00.03.37.499,32.229,0.457,-0.886,-0.139
1774670617509,2026-03-28T00.03.37.509,32.239,0.460,-0.885,-0.139
1774670617518,2026-03-28T00.03.37.518,32.248,0.465,-0.885,-0.130
1774670617528,2026-03-28T00.03.37.528,32.258,0.463,-0.882,-0.128
1774670617539,2026-03-28T00.03.37.539,32.269,0.469,-0.881,-0.127
1774670617549,2026-03-28T00.03.37.549,32.279,0.478,-0.881,-0.130
1774670617558,2026-03-28T00.03.37.558,32.288,0.472,-0.879,-0.130
1774670617568,2026-03-28T00.03.37.568,32.298,0.463,-0.878,-0.134
1774670617578,2026-03-28T00.03.37.578,32.308,0.456,-0.878,-0.134
1774670617588,2026-03-28T00.03.37.588,32.318,0.449,-0.878,-0.130
1774670617597,2026-03-28T00.03.37.597,32.327,0.459,-0.880,-0.135
1774670617607,2026-03-28T00.03.37.607,32.337,0.470,-0.882,-0.136
1774670617618,2026-03-28T00.03.37.618,32.348,0.469,-0.886,-0.133
1774670617628,2026-03-28T00.03.37.628,32.358,0.470,-0.882,-0.136
1774670617637,2026-03-28T00.03.37.637,32.367,0.469,-0.885,-0.136
1774670617647,2026-03-28T00.03.37.647,32.377,0.469,-0.882,-0.134
1774670617657,2026-03-28T00.03.37.657,32.387,0.462,-0.878,-0.132
1774670617668,2026-03-28T00.03.37.668,32.398,0.458,-0.880,-0.128
1774670617676,2026-03-28T00.03.37.676,32.406,0.452,-0.884,-0.122
1774670617687,2026-03-28T00.03.37.687,32.417,0.467,-0.890,-0.123
1774670617697,2026-03-28T00.03.37.697,32.427,0.472,-0.891,-0.118
1774670617706,2026-03-28T00.03.37.706,32.436,0.471,-0.882,-0.115
1774670617716,2026-03-28T00.03.37.716,32.446,0.466,-0.882,-0.115
1774670617726,2026-03-28T00.03.37.726,32.456,0.468,-0.883,-0.117
1774670617736,2026-03-28T00.03.37.736,32.466,0.472,-0.882,-0.117
1774670617745,2026-03-28T00.03.37.745,32.475,0.470,-0.883,-0.113
1774670617755,2026-03-28T00.03.37.755,32.485,0.463,-0.886,-0.111
1774670617766,2026-03-28T00.03.37.766,32.496,0.461,-0.888,-0.111
1774670617776,2026-03-28T00.03.37.776,32.506,0.455,-0.885,-0.114
1774670617785,2026-03-28T00.03.37.785,32.515,0.450,-0.886,-0.118
1774670617795,2026-03-28T00.03.37.795,32.525,0.456,-0.886,-0.125
1774670617805,2026-03-28T00.03.37.805,32.535,0.461,-0.885,-0.125
1774670617815,2026-03-28T00.03.37.815,32.545,0.463,-0.882,-0.122
1774670617824,2026-03-28T00.03.37.824,32.554,0.460,-0.881,-0.120
1774670617834,2026-03-28T00.03.37.834,32.564,0.468,-0.881,-0.123
1774670617845,2026-03-28T00.03.37.845,32.575,0.474,-0.880,-0.123
1774670617855,2026-03-28T00.03.37.855,32.585,0.471,-0.880,-0.122
1774670617864,2026-03-28T00.03.37.864,32.594,0.470,-0.881,-0.122
1774670617874,2026-03-28T00.03.37.874,32.604,0.463,-0.886,-0.124
1774670617884,2026-03-28T00.03.37.884,32.614,0.460,-0.883,-0.126
1774670617895,2026-03-28T00.03.37.895,32.625,0.455,-0.882,-0.131
1774670617903,2026-03-28T00.03.37.903,32.633,0.459,-0.882,-0.130
1774670617914,2026-03-28T00.03.37.914,32.644,0.469,-0.885,-0.130
1774670617924,2026-03-28T00.03.37.924,32.654,0.477,-0.883,-0.131
1774670617934,2026-03-28T00.03.37.934,32.664,0.479,-0.882,-0.128
1774670617943,2026-03-28T00.03.37.943,32.673,0.471,-0.883,-0.127
1774670617953,2026-03-28T00.03.37.953,32.683,0.470,-0.884,-0.125
1774670617963,2026-03-28T00.03.37.963,32.693,0.475,-0.885,-0.128
1774670617974,2026-03-28T00.03.37.974,32.704,0.468,-0.883,-0.127
1774670617982,2026-03-28T00.03.37.982,32.712,0.450,-0.885,-0.123
1774670617993,2026-03-28T00.03.37.993,32.723,0.453,-0.888,-0.125
1774670618003,2026-03-28T00.03.38.003,32.733,0.475,-0.885,-0.127
1774670618013,2026-03-28T00.03.38.013,32.743,0.489,-0.879,-0.124
1774670618022,2026-03-28T00.03.38.022,32.752,0.481,-0.880,-0.116
1774670618032,2026-03-28T00.03.38.032,32.762,0.483,-0.881,-0.121
1774670618043,2026-03-28T00.03.38.043,32.773,0.484,-0.886,-0.123
1774670618053,2026-03-28T00.03.38.053,32.783,0.478,-0.879,-0.129
1774670618062,2026-03-28T00.03.38.062,32.792,0.457,-0.879,-0.122
1774670618072,2026-03-28T00.03.38.072,32.802,0.446,-0.888,-0.124
1774670618082,2026-03-28T00.03.38.082,32.812,0.455,-0.894,-0.126
1774670618092,2026-03-28T00.03.38.092,32.822,0.455,-0.888,-0.127
1774670618101,2026-03-28T00.03.38.101,32.831,0.447,-0.883,-0.126
1774670618111,2026-03-28T00.03.38.111,32.841,0.445,-0.883,-0.127
1774670618122,2026-03-28T00.03.38.122,32.852,0.465,-0.883,-0.131
1774670618130,2026-03-28T00.03.38.130,32.860,0.479,-0.876,-0.131
1774670618141,2026-03-28T00.03.38.141,32.871,0.475,-0.874,-0.127
1774670618151,2026-03-28T00.03.38.151,32.881,0.467,-0.878,-0.124
1774670618161,2026-03-28T00.03.38.161,32.891,0.471,-0.885,-0.122
1774670618170,2026-03-28T00.03.38.170,32.900,0.467,-0.885,-0.122
1774670618180,2026-03-28T00.03.38.180,32.910,0.446,-0.887,-0.121
1774670618190,2026-03-28T00.03.38.190,32.920,0.441,-0.891,-0.121
1774670618201,2026-03-28T00.03.38.201,32.931,0.452,-0.890,-0.122
1774670618209,2026-03-28T00.03.38.209,32.939,0.465,-0.888,-0.116
1774670618220,2026-03-28T00.03.38.220,32.950,0.472,-0.887,-0.112
1774670618230,2026-03-28T00.03.38.230,32.960,0.466,-0.891,-0.112
1774670618240,2026-03-28T00.03.38.240,32.970,0.458,-0.895,-0.112
1774670618249,2026-03-28T00.03.38.249,32.979,0.453,-0.895,-0.115
1774670618259,2026-03-28T00.03.38.259,32.989,0.464,-0.891,-0.119
1774670618270,2026-03-28T00.03.38.270,33.000,0.476,-0.880,-0.120
1774670618280,2026-03-28T00.03.38.280,33.010,0.480,-0.876,-0.121
1774670618289,2026-03-28T00.03.38.289,33.019,0.478,-0.882,-0.119
