epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670605849,2026-03-28T00.03.25.849,20.560,149.878,82.927,57.378
1774670605859,2026-03-28T00.03.25.859,20.570,142.500,85.854,55.305
1774670605870,2026-03-28T00.03.25.870,20.581,140.000,78.720,57.622
1774670605880,2026-03-28T00.03.25.880,20.591,142.317,59.817,59.634
1774670605889,2026-03-28T00.03.25.889,20.600,147.988,36.524,60.976
1774670605899,2026-03-28T00.03.25.899,20.610,153.780,17.317,63.537
1774670605909,2026-03-28T00.03.25.909,20.620,158.171,7.988,64.207
1774670605919,2026-03-28T00.03.25.919,20.630,159.024,17.683,63.049
1774670605928,2026-03-28T00.03.25.928,20.639,154.451,42.195,62.683
1774670605939,2026-03-28T00.03.25.939,20.650,144.390,62.500,59.329
1774670605949,2026-03-28T00.03.25.949,20.660,133.171,69.329,53.293
1774670605958,2026-03-28T00.03.25.958,20.669,126.463,62.561,53.415
1774670605968,2026-03-28T00.03.25.968,20.679,126.463,42.622,58.232
1774670605978,2026-03-28T00.03.25.978,20.689,130.610,17.927,61.402
1774670605988,2026-03-28T00.03.25.988,20.699,136.220,-1.768,62.622
1774670605997,2026-03-28T00.03.25.997,20.708,141.463,-10.183,63.841
1774670606007,2026-03-28T00.03.26.007,20.718,144.878,-4.695,64.024
1774670606018,2026-03-28T00.03.26.018,20.729,146.829,13.049,62.317
1774670606028,2026-03-28T00.03.26.028,20.739,145.488,31.951,61.463
1774670606037,2026-03-28T00.03.26.037,20.748,139.268,38.902,58.293
1774670606047,2026-03-28T00.03.26.047,20.758,132.378,31.768,51.585
1774670606057,2026-03-28T00.03.26.057,20.768,128.780,14.695,49.329
1774670606067,2026-03-28T00.03.26.067,20.778,129.085,-9.573,51.768
1774670606076,2026-03-28T00.03.26.076,20.787,131.159,-32.012,50.488
1774670606086,2026-03-28T00.03.26.086,20.797,133.537,-42.561,47.317
1774670606097,2026-03-28T00.03.26.097,20.808,135.305,-36.829,47.500
1774670606107,2026-03-28T00.03.26.107,20.818,136.159,-19.207,49.939
1774670606116,2026-03-28T00.03.26.116,20.827,135.000,1.463,50.366
1774670606126,2026-03-28T00.03.26.126,20.837,131.463,21.951,48.720
1774670606136,2026-03-28T00.03.26.136,20.847,126.524,41.341,48.537
1774670606147,2026-03-28T00.03.26.147,20.858,121.707,53.049,49.695
1774670606155,2026-03-28T00.03.26.155,20.866,117.500,51.646,50.000
1774670606166,2026-03-28T00.03.26.166,20.877,114.939,42.195,51.463
1774670606176,2026-03-28T00.03.26.176,20.887,114.634,34.024,54.268
1774670606186,2026-03-28T00.03.26.186,20.897,115.305,30.549,56.402
1774670606195,2026-03-28T00.03.26.195,20.906,116.159,30.488,57.683
1774670606205,2026-03-28T00.03.26.205,20.916,117.378,31.768,58.780
1774670606215,2026-03-28T00.03.26.215,20.926,118.293,33.963,58.720
1774670606226,2026-03-28T00.03.26.226,20.937,118.293,36.829,57.256
1774670606234,2026-03-28T00.03.26.234,20.945,116.707,39.817,55.976
1774670606245,2026-03-28T00.03.26.245,20.956,114.268,39.329,54.817
1774670606255,2026-03-28T00.03.26.255,20.966,111.524,35.488,54.268
1774670606265,2026-03-28T00.03.26.265,20.976,109.512,31.220,54.512
1774670606274,2026-03-28T00.03.26.274,20.985,108.293,29.024,55.061
1774670606284,2026-03-28T00.03.26.284,20.995,107.378,28.415,55.122
1774670606294,2026-03-28T00.03.26.294,21.005,106.829,28.598,54.695
1774670606305,2026-03-28T00.03.26.305,21.016,106.280,29.390,54.024
1774670606314,2026-03-28T00.03.26.314,21.025,105.122,31.402,51.829
1774670606324,2026-03-28T00.03.26.324,21.035,102.317,34.878,49.268
1774670606334,2026-03-28T00.03.26.334,21.045,99.024,38.598,47.195
1774670606344,2026-03-28T00.03.26.344,21.055,96.707,40.427,45.305
1774670606353,2026-03-28T00.03.26.353,21.064,94.146,40.610,43.354
1774670606363,2026-03-28T00.03.26.363,21.074,92.134,39.634,40.488
1774670606374,2026-03-28T00.03.26.374,21.085,90.366,36.768,38.476
1774670606384,2026-03-28T00.03.26.384,21.095,88.049,29.939,36.524
1774670606393,2026-03-28T00.03.26.393,21.104,86.707,20.305,33.537
1774670606403,2026-03-28T00.03.26.403,21.114,86.098,10.549,29.573
1774670606413,2026-03-28T00.03.26.413,21.124,86.220,-0.183,24.878
1774670606423,2026-03-28T00.03.26.423,21.134,86.159,-14.024,20.793
1774670606432,2026-03-28T00.03.26.432,21.143,86.098,-31.585,16.585
1774670606442,2026-03-28T00.03.26.442,21.153,85.244,-51.707,12.561
1774670606453,2026-03-28T00.03.26.453,21.164,82.439,-70.366,9.207
1774670606461,2026-03-28T00.03.26.461,21.172,76.280,-79.085,5.915
1774670606472,2026-03-28T00.03.26.472,21.183,66.585,-75.305,3.171
1774670606482,2026-03-28T00.03.26.482,21.193,54.329,-63.049,1.098
1774670606492,2026-03-28T00.03.26.492,21.203,40.976,-49.756,-0.976
1774670606501,2026-03-28T00.03.26.501,21.212,26.341,-37.317,-2.805
1774670606511,2026-03-28T00.03.26.511,21.222,10.122,-26.341,-4.634
1774670606522,2026-03-28T00.03.26.522,21.233,-8.049,-15.976,-7.683
1774670606532,2026-03-28T00.03.26.532,21.243,-28.537,-6.768,-11.463
1774670606541,2026-03-28T00.03.26.541,21.252,-48.720,-0.854,-15.732
1774670606551,2026-03-28T00.03.26.551,21.262,-66.585,0.488,-19.756
1774670606561,2026-03-28T00.03.26.561,21.272,-81.280,-1.463,-23.720
1774670606571,2026-03-28T00.03.26.571,21.282,-93.963,-4.451,-27.256
1774670606580,2026-03-28T00.03.26.580,21.291,-104.573,-7.317,-30.549
1774670606590,2026-03-28T00.03.26.590,21.301,-113.354,-7.683,-33.415
1774670606601,2026-03-28T00.03.26.601,21.312,-121.341,-4.024,-36.280
1774670606611,2026-03-28T00.03.26.611,21.322,-130.427,1.585,-40.122
1774670606620,2026-03-28T00.03.26.620,21.331,-137.988,5.732,-45.427
1774670606630,2026-03-28T00.03.26.630,21.341,-142.256,6.402,-49.268
1774670606640,2026-03-28T00.03.26.640,21.351,-144.573,0.488,-51.220
1774670606650,2026-03-28T00.03.26.650,21.361,-145.915,-13.110,-54.512
1774670606659,2026-03-28T00.03.26.659,21.370,-145.793,-28.110,-58.293
1774670606669,2026-03-28T00.03.26.669,21.380,-144.939,-37.012,-60.671
1774670606680,2026-03-28T00.03.26.680,21.391,-144.207,-37.317,-63.293
1774670606690,2026-03-28T00.03.26.690,21.401,-144.756,-35.244,-66.159
1774670606699,2026-03-28T00.03.26.699,21.410,-144.146,-38.598,-68.232
1774670606709,2026-03-28T00.03.26.709,21.420,-143.598,-47.500,-69.024
1774670606719,2026-03-28T00.03.26.719,21.430,-145.305,-57.927,-70.366
1774670606730,2026-03-28T00.03.26.730,21.441,-148.354,-64.207,-71.098
1774670606738,2026-03-28T00.03.26.738,21.449,-151.890,-64.451,-69.207
1774670606749,2026-03-28T00.03.26.749,21.460,-155.488,-60.305,-68.659
1774670606759,2026-03-28T00.03.26.759,21.470,-158.841,-52.805,-68.171
1774670606769,2026-03-28T00.03.26.769,21.480,-162.317,-44.207,-66.524
1774670606778,2026-03-28T00.03.26.778,21.489,-165.671,-38.963,-65.305
1774670606788,2026-03-28T00.03.26.788,21.499,-168.841,-36.280,-66.280
1774670606798,2026-03-28T00.03.26.798,21.509,-171.159,-33.232,-66.524
1774670606809,2026-03-28T00.03.26.809,21.520,-172.805,-31.402,-67.012
1774670606817,2026-03-28T00.03.26.817,21.528,-174.634,-32.866,-69.390
1774670606828,2026-03-28T00.03.26.828,21.539,-176.159,-35.854,-71.829
1774670606838,2026-03-28T00.03.26.838,21.549,-177.683,-38.415,-71.890
1774670606848,2026-03-28T00.03.26.848,21.559,-178.415,-42.012,-72.439
1774670606857,2026-03-28T00.03.26.857,21.568,-178.354,-45.915,-73.659
1774670606867,2026-03-28T00.03.26.867,21.578,-177.378,-49.329,-73.902
1774670606877,2026-03-28T00.03.26.877,21.588,-176.341,-52.256,-73.659
1774670606886,2026-03-28T00.03.26.886,21.597,-174.817,-56.463,-73.476
1774670606897,2026-03-28T00.03.26.897,21.608,-173.354,-59.695,-72.683
1774670606907,2026-03-28T00.03.26.907,21.618,-174.329,-59.573,-70.183
1774670606917,2026-03-28T00.03.26.917,21.628,-176.585,-56.402,-68.110
1774670606926,2026-03-28T00.03.26.926,21.637,-178.963,-52.744,-65.488
1774670606936,2026-03-28T00.03.26.936,21.647,-182.073,-51.768,-62.439
1774670606946,2026-03-28T00.03.26.946,21.657,-184.451,-50.488,-61.951
1774670606957,2026-03-28T00.03.26.957,21.668,-185.122,-43.598,-63.110
1774670606965,2026-03-28T00.03.26.965,21.676,-185.976,-32.866,-62.744
1774670606976,2026-03-28T00.03.26.976,21.687,-185.732,-25.976,-62.927
1774670606986,2026-03-28T00.03.26.986,21.697,-184.451,-26.037,-64.634
1774670606996,2026-03-28T00.03.26.996,21.707,-181.585,-31.159,-65.671
1774670607005,2026-03-28T00.03.27.005,21.716,-179.207,-35.976,-63.963
1774670607015,2026-03-28T00.03.27.015,21.726,-177.866,-42.683,-62.012
1774670607025,2026-03-28T00.03.27.025,21.736,-176.220,-52.378,-58.841
1774670607036,2026-03-28T00.03.27.036,21.747,-174.451,-64.329,-53.415
1774670607044,2026-03-28T00.03.27.044,21.755,-172.805,-73.537,-49.268
1774670607055,2026-03-28T00.03.27.055,21.766,-170.488,-71.402,-48.110
1774670607065,2026-03-28T00.03.27.065,21.776,-168.841,-55.854,-46.951
1774670607075,2026-03-28T00.03.27.075,21.786,-168.110,-37.988,-45.915
1774670607084,2026-03-28T00.03.27.084,21.795,-166.829,-25.366,-45.732
1774670607094,2026-03-28T00.03.27.094,21.805,-164.695,-21.037,-43.902
1774670607105,2026-03-28T00.03.27.105,21.816,-161.829,-21.951,-42.195
1774670607115,2026-03-28T00.03.27.115,21.826,-158.354,-25.061,-39.146
1774670607124,2026-03-28T00.03.27.124,21.835,-154.878,-28.598,-35.427
1774670607134,2026-03-28T00.03.27.134,21.845,-150.061,-34.756,-34.878
1774670607144,2026-03-28T00.03.27.144,21.855,-146.098,-36.402,-34.024
1774670607154,2026-03-28T00.03.27.154,21.865,-144.146,-29.878,-32.317
1774670607163,2026-03-28T00.03.27.163,21.874,-141.098,-22.500,-32.622
1774670607173,2026-03-28T00.03.27.173,21.884,-139.512,-16.585,-33.171
1774670607184,2026-03-28T00.03.27.184,21.895,-140.427,-9.024,-32.195
1774670607194,2026-03-28T00.03.27.194,21.905,-138.841,-2.195,-31.890
1774670607203,2026-03-28T00.03.27.203,21.914,-136.341,1.585,-31.280
1774670607213,2026-03-28T00.03.27.213,21.924,-135.488,4.939,-30.122
1774670607223,2026-03-28T00.03.27.223,21.934,-135.366,13.293,-30.488
1774670607233,2026-03-28T00.03.27.233,21.944,-133.720,25.305,-32.866
1774670607242,2026-03-28T00.03.27.242,21.953,-133.537,41.463,-35.488
1774670607252,2026-03-28T00.03.27.252,21.963,-134.817,60.732,-37.988
1774670607263,2026-03-28T00.03.27.263,21.974,-134.085,79.085,-42.439
1774670607273,2026-03-28T00.03.27.273,21.984,-131.890,95.305,-47.561
1774670607282,2026-03-28T00.03.27.282,21.993,-129.329,104.878,-51.402
1774670607292,2026-03-28T00.03.27.292,22.003,-123.415,100.183,-54.024
1774670607302,2026-03-28T00.03.27.302,22.013,-111.280,81.220,-55.610
1774670607313,2026-03-28T00.03.27.313,22.024,-94.634,56.341,-54.634
1774670607321,2026-03-28T00.03.27.321,22.032,-81.098,29.268,-51.463
1774670607332,2026-03-28T00.03.27.332,22.043,-66.220,0.183,-48.598
1774670607342,2026-03-28T00.03.27.342,22.053,-49.451,-24.268,-43.659
1774670607352,2026-03-28T00.03.27.352,22.063,-34.329,-40.793,-37.012
1774670607361,2026-03-28T00.03.27.361,22.072,-20.061,-50.488,-29.939
1774670607371,2026-03-28T00.03.27.371,22.082,-6.524,-51.890,-23.537
1774670607381,2026-03-28T00.03.27.381,22.092,5.183,-47.073,-16.463
1774670607392,2026-03-28T00.03.27.392,22.103,17.134,-42.439,-8.841
1774670607400,2026-03-28T00.03.27.400,22.111,32.500,-41.585,-2.866
1774670607411,2026-03-28T00.03.27.411,22.122,50.854,-41.585,2.866
1774670607421,2026-03-28T00.03.27.421,22.132,68.354,-35.854,10.366
1774670607431,2026-03-28T00.03.27.431,22.142,80.976,-25.854,18.598
1774670607440,2026-03-28T00.03.27.440,22.151,89.329,-16.524,24.817
1774670607450,2026-03-28T00.03.27.450,22.161,96.037,-11.159,31.463
1774670607460,2026-03-28T00.03.27.460,22.171,103.902,-9.634,38.476
1774670607469,2026-03-28T00.03.27.469,22.180,113.049,-7.988,44.451
1774670607480,2026-03-28T00.03.27.480,22.191,122.317,-1.646,50.549
1774670607490,2026-03-28T00.03.27.490,22.201,131.280,9.329,56.220
1774670607500,2026-03-28T00.03.27.500,22.211,139.817,24.939,58.720
1774670607509,2026-03-28T00.03.27.509,22.220,145.671,45.915,60.305
1774670607519,2026-03-28T00.03.27.519,22.230,145.366,68.171,63.354
1774670607529,2026-03-28T00.03.27.529,22.240,140.549,86.585,67.073
1774670607540,2026-03-28T00.03.27.540,22.251,135.305,96.890,71.646
1774670607548,2026-03-28T00.03.27.548,22.259,130.732,97.439,76.768
1774670607559,2026-03-28T00.03.27.559,22.270,129.085,90.976,80.061
1774670607569,2026-03-28T00.03.27.569,22.280,130.366,82.561,81.951
1774670607579,2026-03-28T00.03.27.579,22.290,131.768,73.049,84.146
1774670607588,2026-03-28T00.03.27.588,22.299,131.098,63.537,85.061
1774670607598,2026-03-28T00.03.27.598,22.309,131.707,54.390,82.988
1774670607608,2026-03-28T00.03.27.608,22.319,131.220,52.622,81.098
1774670607619,2026-03-28T00.03.27.619,22.330,128.537,56.280,79.085
1774670607627,2026-03-28T00.03.27.627,22.338,124.451,61.890,75.732
1774670607638,2026-03-28T00.03.27.638,22.349,120.854,64.207,73.110
1774670607648,2026-03-28T00.03.27.648,22.359,119.085,56.037,72.683
1774670607658,2026-03-28T00.03.27.658,22.369,119.878,38.110,72.439
1774670607667,2026-03-28T00.03.27.667,22.378,123.537,17.683,73.354
1774670607677,2026-03-28T00.03.27.677,22.388,127.988,1.280,74.939
1774670607688,2026-03-28T00.03.27.688,22.399,131.890,-5.793,73.476
1774670607698,2026-03-28T00.03.27.698,22.409,134.329,2.866,70.244
1774670607707,2026-03-28T00.03.27.707,22.418,133.780,27.744,69.451
1774670607717,2026-03-28T00.03.27.717,22.428,126.463,57.378,69.695
1774670607727,2026-03-28T00.03.27.727,22.438,113.476,78.354,67.378
1774670607737,2026-03-28T00.03.27.737,22.448,103.598,83.293,65.793
1774670607746,2026-03-28T00.03.27.746,22.457,101.890,67.622,68.720
1774670607756,2026-03-28T00.03.27.756,22.467,106.098,37.195,73.232
1774670607767,2026-03-28T00.03.27.767,22.478,113.720,3.110,76.159
1774670607777,2026-03-28T00.03.27.777,22.488,121.098,-19.756,76.768
1774670607786,2026-03-28T00.03.27.786,22.497,127.378,-20.976,72.500
1774670607796,2026-03-28T00.03.27.796,22.507,129.207,3.963,68.354
1774670607806,2026-03-28T00.03.27.806,22.517,124.024,40.427,66.280
1774670607816,2026-03-28T00.03.27.816,22.527,112.622,72.927,63.415
1774670607825,2026-03-28T00.03.27.825,22.536,100.305,90.366,58.841
1774670607835,2026-03-28T00.03.27.835,22.546,90.488,84.146,57.378
1774670607846,2026-03-28T00.03.27.846,22.557,86.768,55.000,60.610
1774670607856,2026-03-28T00.03.27.856,22.567,89.451,16.037,62.988
1774670607865,2026-03-28T00.03.27.865,22.576,97.134,-18.049,63.598
1774670607875,2026-03-28T00.03.27.875,22.586,107.073,-35.976,64.878
1774670607885,2026-03-28T00.03.27.885,22.596,115.305,-34.085,66.159
1774670607896,2026-03-28T00.03.27.896,22.607,119.207,-16.402,65.854
1774670607904,2026-03-28T00.03.27.904,22.615,120.061,8.902,65.244
1774670607915,2026-03-28T00.03.27.915,22.626,118.354,38.780,66.280
1774670607925,2026-03-28T00.03.27.925,22.636,112.195,64.085,67.988
1774670607935,2026-03-28T00.03.27.935,22.646,104.390,75.244,67.500
1774670607944,2026-03-28T00.03.27.944,22.655,97.866,74.573,67.927
1774670607954,2026-03-28T00.03.27.954,22.665,94.085,62.195,70.854
1774670607964,2026-03-28T00.03.27.964,22.675,93.659,40.915,72.317
1774670607973,2026-03-28T00.03.27.973,22.684,96.585,19.878,72.256
1774670607983,2026-03-28T00.03.27.983,22.694,100.183,6.829,72.805
1774670607994,2026-03-28T00.03.27.994,22.705,102.012,5.671,71.768
1774670608004,2026-03-28T00.03.28.004,22.715,101.463,18.598,69.146
1774670608013,2026-03-28T00.03.28.013,22.724,98.415,39.207,67.195
1774670608023,2026-03-28T00.03.28.023,22.734,91.768,52.988,63.902
1774670608033,2026-03-28T00.03.28.033,22.744,84.268,52.317,60.366
1774670608043,2026-03-28T00.03.28.043,22.754,80.122,40.244,60.366
1774670608052,2026-03-28T00.03.28.052,22.763,79.634,23.598,61.707
1774670608063,2026-03-28T00.03.28.063,22.774,81.280,9.146,60.915
1774670608073,2026-03-28T00.03.28.073,22.784,83.659,1.402,59.451
1774670608083,2026-03-28T00.03.28.083,22.794,86.829,-0.061,59.024
1774670608092,2026-03-28T00.03.28.092,22.803,91.341,3.476,58.780
1774670608102,2026-03-28T00.03.28.102,22.813,95.854,11.890,58.963
1774670608112,2026-03-28T00.03.28.112,22.823,97.988,21.402,59.634
1774670608123,2026-03-28T00.03.28.123,22.834,98.354,29.329,59.756
1774670608131,2026-03-28T00.03.28.131,22.842,97.744,35.061,60.610
1774670608142,2026-03-28T00.03.28.142,22.853,97.012,35.366,61.829
1774670608152,2026-03-28T00.03.28.152,22.863,96.829,30.549,62.561
1774670608162,2026-03-28T00.03.28.162,22.873,97.988,23.720,62.622
1774670608171,2026-03-28T00.03.28.171,22.882,100.183,18.780,62.134
1774670608181,2026-03-28T00.03.28.181,22.892,102.195,16.951,61.829
1774670608191,2026-03-28T00.03.28.191,22.902,103.171,17.988,62.073
1774670608202,2026-03-28T00.03.28.202,22.913,104.634,20.976,62.500
1774670608210,2026-03-28T00.03.28.210,22.921,106.159,24.634,63.354
1774670608221,2026-03-28T00.03.28.221,22.932,107.012,25.122,64.817
1774670608231,2026-03-28T00.03.28.231,22.942,108.415,21.220,66.220
1774670608241,2026-03-28T00.03.28.241,22.952,109.878,15.488,66.951
1774670608250,2026-03-28T00.03.28.250,22.961,110.854,11.341,66.463
1774670608260,2026-03-28T00.03.28.260,22.971,111.707,10.854,66.280
1774670608271,2026-03-28T00.03.28.271,22.982,111.951,13.049,66.220
1774670608281,2026-03-28T00.03.28.281,22.992,112.378,15.793,65.915
1774670608290,2026-03-28T00.03.28.290,23.001,112.988,16.890,66.707
1774670608300,2026-03-28T00.03.28.300,23.011,112.866,16.402,66.402
1774670608310,2026-03-28T00.03.28.310,23.021,111.341,16.280,64.756
1774670608320,2026-03-28T00.03.28.320,23.031,108.598,18.354,63.415
1774670608329,2026-03-28T00.03.28.329,23.040,105.488,22.561,62.744
1774670608339,2026-03-28T00.03.28.339,23.050,103.110,27.500,61.585
1774670608350,2026-03-28T00.03.28.350,23.061,100.610,32.622,59.268
1774670608360,2026-03-28T00.03.28.360,23.071,96.768,37.683,57.195
1774670608369,2026-03-28T00.03.28.369,23.080,92.927,41.829,55.244
1774670608379,2026-03-28T00.03.28.379,23.090,88.171,42.256,53.537
1774670608389,2026-03-28T00.03.28.389,23.100,83.293,38.110,51.280
1774670608399,2026-03-28T00.03.28.399,23.110,79.146,32.256,48.171
1774670608408,2026-03-28T00.03.28.408,23.119,76.402,29.024,45.244
1774670608418,2026-03-28T00.03.28.418,23.129,72.439,25.976,41.524
1774670608429,2026-03-28T00.03.28.429,23.140,65.549,20.671,35.061
1774670608439,2026-03-28T00.03.28.439,23.150,57.805,14.268,29.390
1774670608448,2026-03-28T00.03.28.448,23.159,51.037,8.293,27.500
1774670608458,2026-03-28T00.03.28.458,23.169,44.329,5.427,25.244
1774670608468,2026-03-28T00.03.28.468,23.179,37.073,7.439,20.488
1774670608479,2026-03-28T00.03.28.479,23.190,29.085,12.683,15.427
1774670608487,2026-03-28T00.03.28.487,23.198,20.305,17.561,11.098
1774670608498,2026-03-28T00.03.28.498,23.209,11.890,17.134,7.256
1774670608508,2026-03-28T00.03.28.508,23.219,4.939,10.976,4.207
1774670608518,2026-03-28T00.03.28.518,23.229,-1.159,2.256,0.488
1774670608527,2026-03-28T00.03.28.527,23.238,-8.049,-4.207,-4.390
1774670608537,2026-03-28T00.03.28.537,23.248,-16.463,-5.915,-9.817
1774670608547,2026-03-28T00.03.28.547,23.258,-26.524,-5.000,-15.183
1774670608556,2026-03-28T00.03.28.556,23.267,-37.866,-4.146,-21.829
1774670608566,2026-03-28T00.03.28.566,23.277,-49.146,-4.390,-29.207
1774670608577,2026-03-28T00.03.28.577,23.288,-60.305,-6.280,-36.585
1774670608587,2026-03-28T00.03.28.587,23.298,-71.646,-10.915,-44.207
1774670608596,2026-03-28T00.03.28.596,23.307,-82.073,-16.890,-51.098
1774670608606,2026-03-28T00.03.28.606,23.317,-91.402,-22.622,-56.890
1774670608616,2026-03-28T00.03.28.616,23.327,-99.329,-27.439,-61.951
1774670608626,2026-03-28T00.03.28.626,23.337,-105.122,-31.098,-66.524
1774670608635,2026-03-28T00.03.28.635,23.346,-109.573,-32.378,-70.366
1774670608646,2026-03-28T00.03.28.646,23.357,-113.780,-30.122,-73.415
1774670608656,2026-03-28T00.03.28.656,23.367,-118.293,-25.366,-77.012
1774670608666,2026-03-28T00.03.28.666,23.377,-122.195,-20.671,-80.732
1774670608675,2026-03-28T00.03.28.675,23.386,-125.000,-18.720,-83.598
1774670608685,2026-03-28T00.03.28.685,23.396,-127.012,-22.439,-86.037
1774670608695,2026-03-28T00.03.28.695,23.406,-128.110,-31.524,-87.927
1774670608706,2026-03-28T00.03.28.706,23.417,-129.085,-41.829,-88.780
1774670608714,2026-03-28T00.03.28.714,23.425,-130.549,-52.073,-89.634
1774670608725,2026-03-28T00.03.28.725,23.436,-132.317,-61.707,-91.524
1774670608735,2026-03-28T00.03.28.735,23.446,-133.110,-69.512,-93.963
1774670608745,2026-03-28T00.03.28.745,23.456,-133.415,-75.610,-95.976
1774670608754,2026-03-28T00.03.28.754,23.465,-134.939,-83.049,-97.988
1774670608764,2026-03-28T00.03.28.764,23.475,-136.829,-93.049,-99.451
1774670608774,2026-03-28T00.03.28.774,23.485,-138.537,-103.780,-98.171
1774670608785,2026-03-28T00.03.28.785,23.496,-141.829,-116.098,-94.756
1774670608793,2026-03-28T00.03.28.793,23.504,-147.195,-129.878,-90.671
1774670608804,2026-03-28T00.03.28.804,23.515,-153.537,-140.915,-86.951
1774670608814,2026-03-28T00.03.28.814,23.525,-157.622,-144.878,-83.232
1774670608824,2026-03-28T00.03.28.824,23.535,-164.024,-137.744,-78.963
1774670608833,2026-03-28T00.03.28.833,23.544,-172.622,-122.012,-74.939
1774670608843,2026-03-28T00.03.28.843,23.554,-180.610,-103.598,-72.134
1774670608854,2026-03-28T00.03.28.854,23.565,-186.646,-89.573,-70.732
1774670608864,2026-03-28T00.03.28.864,23.575,-187.988,-84.512,-70.671
1774670608873,2026-03-28T00.03.28.873,23.584,-187.378,-88.354,-69.329
1774670608883,2026-03-28T00.03.28.883,23.594,-186.402,-99.146,-68.902
1774670608893,2026-03-28T00.03.28.893,23.604,-185.366,-109.634,-69.817
1774670608903,2026-03-28T00.03.28.903,23.614,-185.671,-114.512,-70.427
1774670608912,2026-03-28T00.03.28.912,23.623,-187.683,-111.037,-68.780
1774670608922,2026-03-28T00.03.28.922,23.633,-190.122,-105.244,-66.159
1774670608933,2026-03-28T00.03.28.933,23.644,-191.402,-103.232,-64.207
1774670608943,2026-03-28T00.03.28.943,23.654,-190.854,-102.378,-62.866
1774670608952,2026-03-28T00.03.28.952,23.663,-190.793,-98.232,-61.829
1774670608962,2026-03-28T00.03.28.962,23.673,-191.341,-90.427,-61.341
1774670608972,2026-03-28T00.03.28.972,23.683,-192.012,-78.293,-59.573
1774670608982,2026-03-28T00.03.28.982,23.693,-191.646,-64.451,-56.524
1774670608991,2026-03-28T00.03.28.991,23.702,-189.817,-49.451,-54.695
1774670609001,2026-03-28T00.03.29.001,23.712,-189.085,-30.183,-52.500
1774670609012,2026-03-28T00.03.29.012,23.723,-188.720,-9.329,-48.598
1774670609022,2026-03-28T00.03.29.022,23.733,-188.049,7.134,-43.415
1774670609031,2026-03-28T00.03.29.031,23.742,-187.927,14.451,-38.841
1774670609041,2026-03-28T00.03.29.041,23.752,-184.634,11.524,-36.890
1774670609051,2026-03-28T00.03.29.051,23.762,-178.902,4.817,-36.037
1774670609062,2026-03-28T00.03.29.062,23.773,-173.354,-0.976,-37.256
1774670609070,2026-03-28T00.03.29.070,23.781,-168.354,-7.012,-39.756
1774670609081,2026-03-28T00.03.29.081,23.792,-163.476,-12.744,-41.707
1774670609091,2026-03-28T00.03.29.091,23.802,-158.659,-18.415,-42.805
1774670609100,2026-03-28T00.03.29.100,23.811,-154.024,-23.476,-42.744
1774670609110,2026-03-28T00.03.29.110,23.821,-149.451,-28.415,-42.317
1774670609120,2026-03-28T00.03.29.120,23.831,-146.098,-32.866,-41.951
1774670609130,2026-03-28T00.03.29.130,23.841,-144.268,-34.695,-39.634
1774670609139,2026-03-28T00.03.29.139,23.850,-142.683,-34.878,-37.988
1774670609149,2026-03-28T00.03.29.149,23.860,-140.793,-34.390,-37.195
1774670609160,2026-03-28T00.03.29.160,23.871,-138.049,-33.476,-36.341
1774670609170,2026-03-28T00.03.29.170,23.881,-134.939,-32.683,-35.061
1774670609179,2026-03-28T00.03.29.179,23.890,-130.915,-33.171,-33.963
1774670609189,2026-03-28T00.03.29.189,23.900,-127.561,-34.634,-30.732
1774670609199,2026-03-28T00.03.29.199,23.910,-124.817,-37.195,-28.293
1774670609209,2026-03-28T00.03.29.209,23.920,-121.159,-38.476,-28.354
1774670609218,2026-03-28T00.03.29.218,23.929,-116.768,-34.085,-28.354
1774670609229,2026-03-28T00.03.29.229,23.940,-112.805,-23.232,-28.476
1774670609239,2026-03-28T00.03.29.239,23.950,-109.390,-9.329,-29.695
1774670609249,2026-03-28T00.03.29.249,23.960,-107.134,4.207,-29.695
1774670609258,2026-03-28T00.03.29.258,23.969,-105.183,14.146,-27.927
1774670609268,2026-03-28T00.03.29.268,23.979,-102.439,17.561,-26.463
1774670609278,2026-03-28T00.03.29.278,23.989,-99.695,15.000,-25.488
1774670609289,2026-03-28T00.03.29.289,24.000,-96.707,9.146,-23.841
1774670609297,2026-03-28T00.03.29.297,24.008,-93.415,3.293,-22.927
1774670609308,2026-03-28T00.03.29.308,24.019,-89.146,2.744,-23.415
1774670609318,2026-03-28T00.03.29.318,24.029,-87.439,8.049,-21.646
1774670609328,2026-03-28T00.03.29.328,24.039,-86.098,14.695,-21.463
1774670609337,2026-03-28T00.03.29.337,24.048,-83.780,17.500,-22.988
1774670609347,2026-03-28T00.03.29.347,24.058,-80.000,14.329,-22.622
1774670609357,2026-03-28T00.03.29.357,24.068,-74.390,5.427,-21.280
1774670609368,2026-03-28T00.03.29.368,24.079,-66.829,-6.768,-21.341
1774670609376,2026-03-28T00.03.29.376,24.087,-58.049,-16.890,-21.890
1774670609387,2026-03-28T00.03.29.387,24.098,-49.146,-21.707,-22.256
1774670609397,2026-03-28T00.03.29.397,24.108,-40.732,-22.805,-21.829
1774670609407,2026-03-28T00.03.29.407,24.118,-30.976,-22.866,-20.915
1774670609416,2026-03-28T00.03.29.416,24.127,-19.207,-22.744,-19.695
