time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1771018161484921300,31.72592138671875,0.480671614408493,-1.799805760383606,0.0021344129927456,-0.6816040277481079,0.1007863283157348,0.7247467041015625,0.0590302944183349,0.044431559741497,-0.042678952217102,0.0583005290696146,-0.928584373167753,-0.0102185943153805,-0.3663708579773732
1771018161494953500,31.735953369140624,0.1049499064683914,-1.7894089221954346,-0.0452900938689708,-0.6684931516647339,0.1028486490249633,0.7365724444389343,0.0599116683006286,-0.0153700187802314,0.1142423748970031,0.0595718384012367,-0.9317490144272006,-0.0114012917651722,-0.3580013143301996
1771018161504984300,31.745984375,-0.424932062625885,-1.858880877494812,-0.0684976726770401,-0.654934823513031,0.1013272851705551,0.7488614320755005,0.0595215559005737,-0.042931891977787,0.1811465620994568,0.0586406181628706,-0.9350339683173344,-0.0119246375267269,-0.3494719407833757
1771018161515015400,31.756015380859377,-0.8632209300994873,-1.9178087711334229,-0.0641982704401016,-0.6406794190406799,0.0959276780486106,0.7617929577827454,0.0703819394111633,-0.0802568793296814,0.1925683617591858,0.0553398729733081,-0.9384884165902644,-0.0116600969602939,-0.3406482544345769
1771018161525046500,31.766046630859375,-1.0285621881484983,-1.96673846244812,-0.0532731860876083,-0.625686526298523,0.0879681780934333,0.7750989198684692,0.0786130428314209,-0.0961774140596389,0.1112079620361328,0.0504989285623373,-0.9420362692873828,-0.0108223155489266,-0.3315124306197057
1771018161535077600,31.77607763671875,-0.8487530946731567,-1.9956142902374268,-0.0261504892259836,-0.6101742386817932,0.0801108106970787,0.7882068753242493,0.0783595442771911,-0.0380423069000244,0.0150006413459777,0.0457254314012305,-0.9455189587157,-0.0098664346392154,-0.3221891605065585
1771018161545108500,31.7861083984375,-0.3659185469150543,-1.9304611682891848,0.0130017083138227,-0.5944732427597046,0.0751930624246597,0.8005921840667725,0.0582945942878723,0.0881217643618583,-0.0700470209121704,0.0427258950828972,-0.948792757655857,-0.0094020749415787,-0.3128553565831203
1771018161555140600,31.796140625,0.1148765683174133,-1.820946216583252,0.0389837734401226,-0.5792035460472107,0.074443481862545,0.8117765784263611,0.0355482101440429,0.1903117597103119,-0.1227050423622131,0.0421334102121734,-0.9517345180946494,-0.0094714504079665,-0.3038690918135152
1771018161565171500,31.80617138671875,0.4242115318775177,-1.720220923423767,0.0656819641590118,-0.5647077560424805,0.0769828259944915,0.8216926455497742,0.0251264572143554,0.1991554796695709,-0.1268990039825439,0.0434271544811078,-0.9543303653673608,-0.0099943398836279,-0.2954111660123888
1771018161575202600,31.81620263671875,0.599096953868866,-1.6686296463012695,0.0514218024909496,-0.5506015419960022,0.0817287042737007,0.8307574987411499,0.0202061533927917,0.0939304754137992,-0.0783619880676269,0.0459783606448991,-0.9566925004037232,-0.0108717299478379,-0.2872405741654589
1771018161585233400,31.8262333984375,0.5123876333236694,-1.699923396110535,0.0496739670634269,-0.5365282297134399,0.0867129936814308,0.8394154906272888,0.0281511545181274,-0.0289279520511627,-0.0120534896850585,0.0486593785567881,-0.9589408654355392,-0.0118394246802622,-0.2791496563692848
1771018161595264500,31.836264404296877,0.3631074130535126,-1.7729171514511108,0.0667200684547424,-0.521761417388916,0.090847261250019,0.8482403755187988,0.0382257103919982,-0.1089747101068496,0.0588335394859313,0.0508138240533094,-0.9612286934089336,-0.0126325299964352,-0.2707355850034562
1771018161605295400,31.84629541015625,0.1569449305534362,-1.7589094638824463,0.0961927399039268,-0.5066186189651489,0.0934408828616142,0.8570916056632996,0.0331231951713562,-0.0986136123538017,0.1295720338821411,0.05203718439169,-0.9635226061681724,-0.013038237915602,-0.2621950164253024
1771018161615327200,31.8563271484375,0.0810296535491943,-1.807641863822937,0.1247945576906204,-0.4911293387413025,0.0949363783001899,0.8658977150917053,0.0561929047107696,-0.0709343180060386,0.0869983434677124,0.0525910334218029,-0.965803775019532,-0.0131117642342752,-0.2535454110720921
1771018161625358600,31.866358642578124,0.1916400492191314,-1.9215583801269531,0.1385966539382934,-0.4747077524662018,0.0965982899069786,0.8748265504837036,0.0886603891849517,-0.0153452381491661,0.0024470090866088,0.0531994161974143,-0.9681123426519568,-0.0131063418085608,-0.2444516203448949
1771018161635389400,31.876389404296877,0.4077625274658203,-1.9890908002853391,0.1765293926000595,-0.4572880268096924,0.0999993309378624,0.8836787343025208,0.0953494906425476,0.0549689456820488,-0.0802117586135864,0.0547318954033567,-0.9703936436718836,-0.0132489688852919,-0.2348725963816584
1771018161645420500,31.88642065429687,0.6155276894569397,-1.9609569311141968,0.2060697078704834,-0.4394648671150207,0.1053919121623039,0.8920555114746094,0.0857051312923431,0.0906377434730529,-0.1342583298683166,0.0572932812460345,-0.9725468057374947,-0.0134333772844043,-0.2251437010551183
1771018161655451600,31.89645166015625,0.762173593044281,-1.9272146224975584,0.2206632941961288,-0.4217576086521148,0.1126283109188079,0.899686336517334,0.0738419592380523,0.0659147799015045,-0.1754126548767089,0.0608295189447274,-0.9745019288880856,-0.0137531573025711,-0.2155380052805869
